person_id,year,age_group,pullups_count,run_3km_minutes,pullup_score,run_score,fitness_score,result
G25062,2025,1,13,17.65,75.0,53.5,64.3,Pass
G25062,2026,1,14,16.19,80.0,68.1,74.1,Pass
G23312,2022,1,17,14.14,95.0,88.6,91.8,Pass
G23312,2023,1,17,14.05,95.0,89.5,92.3,Pass
G23312,2024,1,18,14.11,100.0,88.9,94.5,Pass
G23312,2025,1,12,14.72,70.0,82.8,76.4,Pass
G23312,2026,1,15,13.03,85.0,99.7,92.4,Pass
G11789,2021,2,24,12.01,100.0,100.0,100.0,Pass
G11789,2022,3,21,12.7,100.0,100.0,100.0,Pass
G11789,2023,3,24,14.9,100.0,91.0,95.5,Pass
G11789,2024,3,19,13.09,100.0,100.0,100.0,Pass
G11789,2025,3,21,14.43,100.0,95.7,97.9,Pass
G11789,2026,3,25,10.16,100.0,100.0,100.0,Pass
G25707,2024,1,11,15.78,65.0,72.2,68.6,Pass
G25707,2025,1,15,13.72,85.0,92.8,88.9,Pass
G25707,2026,1,18,13.01,100.0,99.9,100.0,Pass
G22436,2022,1,15,15.54,85.0,74.6,79.8,Pass
G22436,2023,1,21,13.31,100.0,96.9,98.5,Pass
G22436,2024,1,16,14.06,90.0,89.4,89.7,Pass
G22436,2025,1,17,11.83,95.0,100.0,97.5,Pass
G22436,2026,1,16,12.57,90.0,100.0,95.0,Pass
G13194,2021,2,21,14.82,100.0,86.8,93.4,Pass
G13194,2022,2,19,11.92,100.0,100.0,100.0,Pass
G13194,2023,3,25,15.31,100.0,86.9,93.5,Pass
G13194,2024,3,28,13.29,100.0,100.0,100.0,Pass
G13194,2025,3,27,12.03,100.0,100.0,100.0,Pass
G13194,2026,3,21,14.15,100.0,98.5,99.3,Pass
G24151,2024,1,12,12.96,70.0,100.0,85.0,Pass
G24151,2025,1,10,15.46,60.0,75.4,67.7,Pass
G24151,2026,1,13,16.5,75.0,65.0,70.0,Pass
G07405,2023,4,26,11.06,100.0,100.0,100.0,Pass
G07405,2024,4,24,14.46,100.0,100.0,100.0,Pass
G07405,2025,4,26,12.64,100.0,100.0,100.0,Pass
G07405,2026,4,27,13.09,100.0,100.0,100.0,Pass
G11903,2024,3,21,14.24,100.0,97.6,98.8,Pass
G11903,2025,3,19,14.37,100.0,96.3,98.2,Pass
G11903,2026,3,25,9.61,100.0,100.0,100.0,Pass
G23626,2023,1,14,13.76,80.0,92.4,86.2,Pass
G23626,2024,1,16,13.85,90.0,91.5,90.8,Pass
G23626,2025,1,16,11.91,90.0,100.0,95.0,Pass
G23626,2026,1,15,14.13,85.0,88.7,86.9,Pass
G09553,2021,3,27,12.47,100.0,100.0,100.0,Pass
G09553,2022,3,19,12.32,100.0,100.0,100.0,Pass
G09553,2023,3,23,12.74,100.0,100.0,100.0,Pass
G09553,2024,3,27,13.97,100.0,100.0,100.0,Pass
G09553,2025,4,28,13.39,100.0,100.0,100.0,Pass
G09553,2026,4,19,13.23,100.0,100.0,100.0,Pass
G22502,2024,1,16,14.26,90.0,87.4,88.7,Pass
G22502,2025,1,17,15.35,95.0,76.5,85.8,Pass
G22502,2026,1,17,16.22,95.0,67.8,81.4,Pass
G25177,2024,1,9,14.54,55.0,84.6,69.8,Pass
G25177,2025,1,15,14.31,85.0,86.9,86.0,Pass
G25177,2026,1,11,16.65,65.0,63.5,64.3,Pass
AO97317,2021,5,7,14.92,55.0,100.0,77.5,Pass
AO97317,2022,5,13,14.33,93.6,100.0,96.8,Pass
AO97317,2023,5,10,14.01,74.3,100.0,87.2,Pass
AO97317,2024,5,7,15.98,55.0,90.2,72.6,Pass
AO97317,2025,5,10,13.4,74.3,100.0,87.2,Pass
AO97317,2026,5,12,13.62,87.1,100.0,93.6,Pass
AO14416,2023,2,15,14.81,89.4,86.9,88.2,Pass
AO14416,2024,2,4,14.61,31.2,88.9,60.1,Pass
AO14416,2025,3,12,13.32,77.5,100.0,88.8,Pass
AO14416,2026,3,15,13.8,94.4,100.0,97.2,Pass
AO14212,2024,3,8,15.59,55.0,84.1,69.6,Pass
AO14212,2025,3,11,14.23,71.9,97.7,84.8,Pass
AO14212,2026,3,6,17.04,43.8,69.6,56.7,Fail
G23124,2023,1,20,11.08,100.0,100.0,100.0,Pass
G23124,2024,1,20,12.68,100.0,100.0,100.0,Pass
G23124,2025,1,14,13.56,80.0,94.4,87.2,Pass
G23124,2026,1,14,13.54,80.0,94.6,87.3,Pass
AO18162,2021,2,12,12.38,73.5,100.0,86.8,Pass
AO18162,2022,2,7,14.06,47.1,94.4,70.8,Pass
AO18162,2023,2,9,13.67,57.6,98.3,78.0,Pass
AO18162,2024,2,12,15.91,73.5,75.9,74.7,Pass
AO18162,2025,2,10,15.11,62.9,83.9,73.4,Pass
AO18162,2026,3,16,14.07,100.0,99.3,99.7,Pass
AO17072,2021,1,11,15.2,65.0,78.0,71.5,Pass
AO17072,2022,2,15,16.89,89.4,66.1,77.8,Pass
AO17072,2023,2,13,16.96,78.8,65.4,72.1,Pass
AO17072,2024,2,5,12.42,36.5,100.0,68.3,Pass
AO17072,2025,2,16,13.2,94.7,100.0,97.4,Pass
AO17072,2026,2,11,14.35,68.2,91.5,79.9,Pass
AO24985,2024,1,20,13.03,100.0,99.7,99.9,Pass
AO24985,2025,1,13,11.6,75.0,100.0,87.5,Pass
AO24985,2026,1,18,14.33,100.0,86.7,93.4,Pass
AO21429,2021,1,10,14.67,60.0,83.3,71.7,Pass
AO21429,2022,1,10,13.68,60.0,93.2,76.6,Pass
AO21429,2023,1,14,12.54,80.0,100.0,90.0,Pass
AO21429,2024,1,9,13.81,55.0,91.9,73.5,Pass
AO21429,2025,2,13,15.54,78.8,79.6,79.2,Pass
AO21429,2026,2,14,13.63,84.1,98.7,91.4,Pass
AO20240,2021,1,20,13.1,100.0,99.0,99.5,Pass
AO20240,2022,1,18,15.27,100.0,77.3,88.7,Pass
AO20240,2023,1,17,11.9,95.0,100.0,97.5,Pass
AO20240,2024,1,16,12.44,90.0,100.0,95.0,Pass
AO20240,2025,2,16,14.37,94.7,91.3,93.0,Pass
AO20240,2026,2,7,14.25,47.1,92.5,69.8,Pass
AO16860,2023,2,11,13.71,68.2,97.9,83.1,Pass
AO16860,2024,3,16,14.44,100.0,95.6,97.8,Pass
AO16860,2025,3,11,12.07,71.9,100.0,86.0,Pass
AO16860,2026,3,12,16.4,77.5,76.0,76.8,Pass
AO24475,2023,1,16,15.48,90.0,75.2,82.6,Pass
AO24475,2024,1,16,11.91,90.0,100.0,95.0,Pass
AO24475,2025,1,13,13.86,75.0,91.4,83.2,Pass
AO24475,2026,1,16,11.82,90.0,100.0,95.0,Pass
AO24451,2023,1,16,13.69,90.0,93.1,91.6,Pass
AO24451,2024,1,18,12.59,100.0,100.0,100.0,Pass
AO24451,2025,1,12,13.0,70.0,100.0,85.0,Pass
AO24451,2026,1,20,14.38,100.0,86.2,93.1,Pass
AO25736,2024,1,17,13.42,95.0,95.8,95.4,Pass
AO25736,2025,1,14,13.46,80.0,95.4,87.7,Pass
AO25736,2026,1,21,11.98,100.0,100.0,100.0,Pass
AO24080,2024,1,13,11.35,75.0,100.0,87.5,Pass
AO24080,2025,1,10,13.41,60.0,95.9,78.0,Pass
AO24080,2026,1,12,14.96,70.0,80.4,75.2,Pass
AO17637,2022,2,15,16.42,89.4,70.8,80.1,Pass
AO17637,2023,2,16,14.63,94.7,88.7,91.7,Pass
AO17637,2024,2,18,14.17,100.0,93.3,96.7,Pass
AO17637,2025,3,12,15.26,77.5,87.4,82.5,Pass
AO17637,2026,3,12,11.53,77.5,100.0,88.8,Pass
AO23313,2023,1,14,10.9,80.0,100.0,90.0,Pass
AO23313,2024,1,19,12.25,100.0,100.0,100.0,Pass
AO23313,2025,1,16,13.04,90.0,99.6,94.8,Pass
AO23313,2026,1,22,12.63,100.0,100.0,100.0,Pass
AO23316,2023,1,14,12.72,80.0,100.0,90.0,Pass
AO23316,2024,1,13,13.06,75.0,99.4,87.2,Pass
AO23316,2025,1,19,13.16,100.0,98.4,99.2,Pass
AO23316,2026,2,16,12.75,94.7,100.0,97.4,Pass
AO17887,2024,2,12,15.75,73.5,77.5,75.5,Pass
AO17887,2025,2,11,15.0,68.2,85.0,76.6,Pass
AO17887,2026,3,10,12.89,66.2,100.0,83.1,Pass
AO15343,2021,2,12,14.09,73.5,94.1,83.8,Pass
AO15343,2022,2,10,10.6,62.9,100.0,81.5,Pass
AO15343,2023,3,8,12.23,55.0,100.0,77.5,Pass
AO15343,2024,3,17,10.42,100.0,100.0,100.0,Pass
AO15343,2025,3,10,14.48,66.2,95.2,80.7,Pass
AO15343,2026,3,11,13.14,71.9,100.0,86.0,Pass
AO18123,2022,1,15,14.66,85.0,83.4,84.2,Pass
AO18123,2023,1,14,14.64,80.0,83.6,81.8,Pass
AO18123,2024,2,16,15.64,94.7,78.6,86.7,Pass
AO18123,2025,2,17,14.29,100.0,92.1,96.1,Pass
AO18123,2026,2,12,13.0,73.5,100.0,86.8,Pass
AO18600,2021,1,19,15.63,100.0,73.7,86.9,Pass
AO18600,2022,1,10,14.31,60.0,86.9,73.5,Pass
AO18600,2023,1,11,14.23,65.0,87.7,76.4,Pass
AO18600,2024,2,10,13.66,62.9,98.4,80.7,Pass
AO18600,2025,2,13,16.41,78.8,70.9,74.9,Pass
AO18600,2026,2,12,12.81,73.5,100.0,86.8,Pass
AO24112,2023,1,8,12.09,50.0,100.0,75.0,Pass
AO24112,2024,1,13,10.91,75.0,100.0,87.5,Pass
AO24112,2025,1,7,14.14,45.0,88.6,66.8,Pass
AO24112,2026,1,14,12.28,80.0,100.0,90.0,Pass
AO18070,2021,2,18,13.99,100.0,95.1,97.6,Pass
AO18070,2022,2,9,16.97,57.6,65.3,61.5,Pass
AO18070,2023,2,9,14.89,57.6,86.1,71.9,Pass
AO18070,2024,2,16,16.02,94.7,74.8,84.8,Pass
AO18070,2025,2,8,12.64,52.4,100.0,76.2,Pass
AO18070,2026,3,17,13.5,100.0,100.0,100.0,Pass
AO24903,2023,1,16,10.45,90.0,100.0,95.0,Pass
AO24903,2024,1,13,11.73,75.0,100.0,87.5,Pass
AO24903,2025,1,19,15.7,100.0,73.0,86.5,Pass
AO24903,2026,1,16,9.31,90.0,100.0,95.0,Pass
AO21835,2023,1,4,12.99,30.0,100.0,65.0,Pass
AO21835,2024,2,9,14.91,57.6,85.9,71.8,Pass
AO21835,2025,2,12,14.85,73.5,86.5,80.0,Pass
AO21835,2026,2,5,13.11,36.5,100.0,68.3,Pass
AO21206,2024,2,16,12.79,94.7,100.0,97.4,Pass
AO21206,2025,2,12,12.36,73.5,100.0,86.8,Pass
AO21206,2026,2,19,11.61,100.0,100.0,100.0,Pass
AO15626,2022,2,16,10.07,94.7,100.0,97.4,Pass
AO15626,2023,2,14,15.41,84.1,80.9,82.5,Pass
AO15626,2024,2,12,11.73,73.5,100.0,86.8,Pass
AO15626,2025,3,11,15.9,71.9,81.0,76.5,Pass
AO15626,2026,3,12,13.81,77.5,100.0,88.8,Pass
AO16652,2021,2,9,14.53,57.6,89.7,73.7,Pass
AO16652,2022,2,17,11.93,100.0,100.0,100.0,Pass
AO16652,2023,2,5,14.72,36.5,87.8,62.2,Pass
AO16652,2024,2,14,13.96,84.1,95.4,89.8,Pass
AO16652,2025,2,11,12.29,68.2,100.0,84.1,Pass
AO16652,2026,3,16,12.91,100.0,100.0,100.0,Pass
AO21394,2021,1,5,12.16,35.0,100.0,67.5,Pass
AO21394,2022,1,20,15.11,100.0,78.9,89.5,Pass
AO21394,2023,1,12,12.81,70.0,100.0,85.0,Pass
AO21394,2024,2,11,12.31,68.2,100.0,84.1,Pass
AO21394,2025,2,10,15.01,62.9,84.9,73.9,Pass
AO21394,2026,2,9,15.69,57.6,78.1,67.9,Pass
AO17667,2021,1,10,17.82,60.0,51.8,55.9,Fail
AO17667,2022,1,11,15.39,65.0,76.1,70.6,Pass
AO17667,2023,2,16,14.06,94.7,94.4,94.6,Pass
AO17667,2024,2,11,13.06,68.2,100.0,84.1,Pass
AO17667,2025,2,14,9.79,84.1,100.0,92.1,Pass
AO17667,2026,2,13,12.72,78.8,100.0,89.4,Pass
AO25008,2024,1,21,12.47,100.0,100.0,100.0,Pass
AO25008,2025,1,18,14.24,100.0,87.6,93.8,Pass
AO25008,2026,1,18,15.75,100.0,72.5,86.3,Pass
AO21911,2021,1,17,14.11,95.0,88.9,92.0,Pass
AO21911,2022,1,11,12.04,65.0,100.0,82.5,Pass
AO21911,2023,1,20,15.11,100.0,78.9,89.5,Pass
AO21911,2024,1,16,12.25,90.0,100.0,95.0,Pass
AO21911,2025,2,13,12.44,78.8,100.0,89.4,Pass
AO21911,2026,2,11,11.46,68.2,100.0,84.1,Pass
AO24650,2023,1,13,11.57,75.0,100.0,87.5,Pass
AO24650,2024,1,19,13.85,100.0,91.5,95.8,Pass
AO24650,2025,1,15,15.26,85.0,77.4,81.2,Pass
AO24650,2026,2,15,12.15,89.4,100.0,94.7,Pass
AO13655,2021,2,16,14.67,94.7,88.3,91.5,Pass
AO13655,2022,3,20,15.96,100.0,80.4,90.2,Pass
AO13655,2023,3,11,14.49,71.9,95.1,83.5,Pass
AO13655,2024,3,20,16.48,100.0,75.2,87.6,Pass
AO13655,2025,3,8,14.11,55.0,98.9,77.0,Pass
AO13655,2026,3,13,13.83,83.1,100.0,91.6,Pass
AO19192,2021,1,10,16.38,60.0,66.2,63.1,Pass
AO19192,2022,1,13,12.83,75.0,100.0,87.5,Pass
AO19192,2023,1,13,14.63,75.0,83.7,79.4,Pass
AO19192,2024,2,6,14.13,41.8,93.7,67.8,Pass
AO19192,2025,2,6,13.58,41.8,99.2,70.5,Pass
AO19192,2026,2,13,10.93,78.8,100.0,89.4,Pass
AO22118,2024,1,6,14.01,40.0,89.9,65.0,Pass
AO22118,2025,2,8,14.8,52.4,87.0,69.7,Pass
AO22118,2026,2,14,12.88,84.1,100.0,92.1,Pass
AO24579,2024,1,14,13.54,80.0,94.6,87.3,Pass
AO24579,2025,1,19,10.91,100.0,100.0,100.0,Pass
AO24579,2026,1,15,14.41,85.0,85.9,85.5,Pass
AO12488,2023,3,17,14.96,100.0,90.4,95.2,Pass
AO12488,2024,3,12,13.69,77.5,100.0,88.8,Pass
AO12488,2025,3,7,15.23,49.4,87.7,68.6,Pass
AO12488,2026,3,13,14.29,83.1,97.1,90.1,Pass
AO24665,2024,1,17,11.97,95.0,100.0,97.5,Pass
AO24665,2025,1,16,15.59,90.0,74.1,82.1,Pass
AO24665,2026,1,18,12.68,100.0,100.0,100.0,Pass
AO18360,2021,1,11,14.0,65.0,90.0,77.5,Pass
AO18360,2022,2,17,11.28,100.0,100.0,100.0,Pass
AO18360,2023,2,12,13.95,73.5,95.5,84.5,Pass
AO18360,2024,2,14,13.4,84.1,100.0,92.1,Pass
AO18360,2025,2,14,14.18,84.1,93.2,88.7,Pass
AO18360,2026,2,10,13.43,62.9,100.0,81.5,Pass
AO12822,2022,3,9,13.92,60.6,100.0,80.3,Pass
AO12822,2023,3,12,10.49,77.5,100.0,88.8,Pass
AO12822,2024,3,9,13.65,60.6,100.0,80.3,Pass
AO12822,2025,3,14,9.75,88.8,100.0,94.4,Pass
AO12822,2026,3,9,17.04,60.6,69.6,65.1,Pass
AO11938,2021,3,9,14.12,60.6,98.8,79.7,Pass
AO11938,2022,3,9,12.56,60.6,100.0,80.3,Pass
AO11938,2023,3,12,12.57,77.5,100.0,88.8,Pass
AO11938,2024,4,10,14.43,70.0,100.0,85.0,Pass
AO11938,2025,4,8,15.55,58.0,89.5,73.8,Pass
AO11938,2026,4,12,11.98,82.0,100.0,91.0,Pass
AO21355,2024,2,16,14.17,94.7,93.3,94.0,Pass
AO21355,2025,2,13,14.61,78.8,88.9,83.9,Pass
AO21355,2026,2,13,13.63,78.8,98.7,88.8,Pass
AO16958,2021,2,5,13.99,36.5,95.1,65.8,Pass
AO16958,2022,2,8,13.84,52.4,96.6,74.5,Pass
AO16958,2023,2,9,14.32,57.6,91.8,74.7,Pass
AO16958,2024,2,12,14.95,73.5,85.5,79.5,Pass
AO16958,2025,3,12,11.19,77.5,100.0,88.8,Pass
AO16958,2026,3,7,12.14,49.4,100.0,74.7,Pass
AO23557,2023,1,18,14.39,100.0,86.1,93.1,Pass
AO23557,2024,1,14,11.61,80.0,100.0,90.0,Pass
AO23557,2025,1,20,13.13,100.0,98.7,99.4,Pass
AO23557,2026,1,11,16.25,65.0,67.5,66.3,Pass
G08994,2021,3,26,12.9,100.0,100.0,100.0,Pass
G08994,2022,3,21,10.58,100.0,100.0,100.0,Pass
G08994,2023,4,28,12.14,100.0,100.0,100.0,Pass
G08994,2024,4,25,11.85,100.0,100.0,100.0,Pass
G08994,2025,4,30,10.21,100.0,100.0,100.0,Pass
G08994,2026,4,26,15.28,100.0,92.2,96.1,Pass
G21193,2021,1,15,14.74,85.0,82.6,83.8,Pass
G21193,2022,1,13,13.92,75.0,90.8,82.9,Pass
G21193,2023,1,18,14.27,100.0,87.3,93.7,Pass
G21193,2024,1,18,16.01,100.0,69.9,85.0,Pass
G21193,2025,1,14,12.9,80.0,100.0,90.0,Pass
G21193,2026,2,19,15.08,100.0,84.2,92.1,Pass
G23405,2022,1,14,12.33,80.0,100.0,90.0,Pass
G23405,2023,1,14,12.85,80.0,100.0,90.0,Pass
G23405,2024,1,18,14.02,100.0,89.8,94.9,Pass
G23405,2025,1,17,12.76,95.0,100.0,97.5,Pass
G23405,2026,1,13,14.54,75.0,84.6,79.8,Pass
G21265,2021,1,17,11.75,95.0,100.0,97.5,Pass
G21265,2022,1,22,14.51,100.0,84.9,92.5,Pass
G21265,2023,1,18,17.29,100.0,57.1,78.6,Pass
G21265,2024,1,18,11.92,100.0,100.0,100.0,Pass
G21265,2025,1,20,13.74,100.0,92.6,96.3,Pass
G21265,2026,1,16,11.55,90.0,100.0,95.0,Pass
G23583,2024,1,18,12.37,100.0,100.0,100.0,Pass
G23583,2025,1,20,15.42,100.0,75.8,87.9,Pass
G23583,2026,1,12,14.67,70.0,83.3,76.7,Pass
G16237,2021,1,15,11.85,85.0,100.0,92.5,Pass
G16237,2022,2,17,13.15,100.0,100.0,100.0,Pass
G16237,2023,2,18,13.31,100.0,100.0,100.0,Pass
G16237,2024,2,23,14.78,100.0,87.2,93.6,Pass
G16237,2025,2,18,14.87,100.0,86.3,93.2,Pass
G16237,2026,2,22,12.09,100.0,100.0,100.0,Pass
G12759,2022,2,22,15.96,100.0,75.4,87.7,Pass
G12759,2023,3,24,14.24,100.0,97.6,98.8,Pass
G12759,2024,3,23,13.92,100.0,100.0,100.0,Pass
G12759,2025,3,24,13.51,100.0,100.0,100.0,Pass
G12759,2026,3,20,15.5,100.0,85.0,92.5,Pass
G21712,2023,1,17,16.39,95.0,66.1,80.6,Pass
G21712,2024,1,15,13.04,85.0,99.6,92.3,Pass
G21712,2025,1,14,14.97,80.0,80.3,80.2,Pass
G21712,2026,1,18,13.74,100.0,92.6,96.3,Pass
G11534,2023,3,27,17.88,100.0,61.2,80.6,Pass
G11534,2024,3,21,14.75,100.0,92.5,96.3,Pass
G11534,2025,3,24,14.22,100.0,97.8,98.9,Pass
G11534,2026,4,28,15.21,100.0,92.9,96.5,Pass
G13338,2022,2,21,12.37,100.0,100.0,100.0,Pass
G13338,2023,2,23,14.69,100.0,88.1,94.1,Pass
G13338,2024,2,25,12.02,100.0,100.0,100.0,Pass
G13338,2025,3,28,10.69,100.0,100.0,100.0,Pass
G13338,2026,3,25,14.57,100.0,94.3,97.2,Pass
G24740,2024,1,14,15.7,80.0,73.0,76.5,Pass
G24740,2025,1,12,16.08,70.0,69.2,69.6,Pass
G24740,2026,1,7,16.64,45.0,63.6,54.3,Fail
G24625,2023,1,8,15.23,50.0,77.7,63.9,Pass
G24625,2024,1,10,16.34,60.0,66.6,63.3,Pass
G24625,2025,1,14,13.52,80.0,94.8,87.4,Pass
G24625,2026,1,14,14.99,80.0,80.1,80.1,Pass
G08825,2024,4,24,12.39,100.0,100.0,100.0,Pass
G08825,2025,4,25,13.15,100.0,100.0,100.0,Pass
G08825,2026,4,27,12.89,100.0,100.0,100.0,Pass
G24228,2024,1,14,16.13,80.0,68.7,74.4,Pass
G24228,2025,1,9,15.26,55.0,77.4,66.2,Pass
G24228,2026,1,14,13.03,80.0,99.7,89.9,Pass
G22914,2024,1,14,13.16,80.0,98.4,89.2,Pass
G22914,2025,1,14,14.42,80.0,85.8,82.9,Pass
G22914,2026,1,20,17.09,100.0,59.1,79.6,Pass
G23950,2022,1,16,15.26,90.0,77.4,83.7,Pass
G23950,2023,1,17,14.89,95.0,81.1,88.1,Pass
G23950,2024,1,13,13.86,75.0,91.4,83.2,Pass
G23950,2025,1,21,10.51,100.0,100.0,100.0,Pass
G23950,2026,1,19,11.46,100.0,100.0,100.0,Pass
G18229,2021,1,17,12.0,95.0,100.0,97.5,Pass
G18229,2022,1,19,12.37,100.0,100.0,100.0,Pass
G18229,2023,1,22,10.54,100.0,100.0,100.0,Pass
G18229,2024,2,26,12.05,100.0,100.0,100.0,Pass
G18229,2025,2,25,11.1,100.0,100.0,100.0,Pass
G18229,2026,2,23,12.79,100.0,100.0,100.0,Pass
G10034,2024,3,24,11.83,100.0,100.0,100.0,Pass
G10034,2025,4,28,10.47,100.0,100.0,100.0,Pass
G10034,2026,4,16,14.61,100.0,98.9,99.5,Pass
G24055,2024,1,12,14.85,70.0,81.5,75.8,Pass
G24055,2025,1,16,17.44,90.0,55.6,72.8,Pass
G24055,2026,1,12,15.79,70.0,72.1,71.1,Pass
G17751,2021,1,22,14.33,100.0,86.7,93.4,Pass
G17751,2022,1,24,14.29,100.0,87.1,93.6,Pass
G17751,2023,2,24,15.7,100.0,78.0,89.0,Pass
G17751,2024,2,16,12.37,94.7,100.0,97.4,Pass
G17751,2025,2,15,12.98,89.4,100.0,94.7,Pass
G17751,2026,2,22,12.47,100.0,100.0,100.0,Pass
G21335,2022,1,13,12.48,75.0,100.0,87.5,Pass
G21335,2023,1,15,14.19,85.0,88.1,86.6,Pass
G21335,2024,1,14,13.72,80.0,92.8,86.4,Pass
G21335,2025,1,20,13.6,100.0,94.0,97.0,Pass
G21335,2026,1,15,12.03,85.0,100.0,92.5,Pass
G19692,2022,1,20,14.79,100.0,82.1,91.1,Pass
G19692,2023,1,17,11.9,95.0,100.0,97.5,Pass
G19692,2024,2,23,11.43,100.0,100.0,100.0,Pass
G19692,2025,2,24,15.37,100.0,81.3,90.7,Pass
G19692,2026,2,17,11.91,100.0,100.0,100.0,Pass
G18048,2022,1,16,13.11,90.0,98.9,94.5,Pass
G18048,2023,2,22,17.19,100.0,63.1,81.6,Pass
G18048,2024,2,30,15.81,100.0,76.9,88.5,Pass
G18048,2025,2,19,14.67,100.0,88.3,94.2,Pass
G18048,2026,2,22,11.62,100.0,100.0,100.0,Pass
G23617,2023,1,15,14.37,85.0,86.3,85.7,Pass
G23617,2024,1,19,15.38,100.0,76.2,88.1,Pass
G23617,2025,1,22,11.33,100.0,100.0,100.0,Pass
G23617,2026,1,13,14.67,75.0,83.3,79.2,Pass
G18607,2021,1,19,12.4,100.0,100.0,100.0,Pass
G18607,2022,1,13,15.48,75.0,75.2,75.1,Pass
G18607,2023,2,18,12.34,100.0,100.0,100.0,Pass
G18607,2024,2,20,13.19,100.0,100.0,100.0,Pass
G18607,2025,2,24,10.64,100.0,100.0,100.0,Pass
G18607,2026,2,24,9.03,100.0,100.0,100.0,Pass
G22495,2022,1,12,13.88,70.0,91.2,80.6,Pass
G22495,2023,1,17,12.61,95.0,100.0,97.5,Pass
G22495,2024,1,9,12.06,55.0,100.0,77.5,Pass
G22495,2025,1,17,14.7,95.0,83.0,89.0,Pass
G22495,2026,1,20,14.84,100.0,81.6,90.8,Pass
G22236,2022,1,12,13.78,70.0,92.2,81.1,Pass
G22236,2023,1,22,14.94,100.0,80.6,90.3,Pass
G22236,2024,1,16,11.09,90.0,100.0,95.0,Pass
G22236,2025,1,12,12.54,70.0,100.0,85.0,Pass
G22236,2026,1,17,13.88,95.0,91.2,93.1,Pass
G22081,2021,1,17,12.83,95.0,100.0,97.5,Pass
G22081,2022,1,18,12.66,100.0,100.0,100.0,Pass
G22081,2023,1,14,14.28,80.0,87.2,83.6,Pass
G22081,2024,1,16,15.09,90.0,79.1,84.6,Pass
G22081,2025,1,17,10.35,95.0,100.0,97.5,Pass
G22081,2026,1,18,11.07,100.0,100.0,100.0,Pass
G23603,2023,1,11,13.52,65.0,94.8,79.9,Pass
G23603,2024,1,14,14.41,80.0,85.9,83.0,Pass
G23603,2025,1,11,11.61,65.0,100.0,82.5,Pass
G23603,2026,1,16,13.63,90.0,93.7,91.9,Pass
G23250,2022,1,15,13.26,85.0,97.4,91.2,Pass
G23250,2023,1,15,11.09,85.0,100.0,92.5,Pass
G23250,2024,1,20,10.57,100.0,100.0,100.0,Pass
G23250,2025,1,19,13.59,100.0,94.1,97.1,Pass
G23250,2026,1,14,13.77,80.0,92.3,86.2,Pass
G21406,2021,1,16,14.99,90.0,80.1,85.1,Pass
G21406,2022,1,12,14.72,70.0,82.8,76.4,Pass
G21406,2023,1,12,13.0,70.0,100.0,85.0,Pass
G21406,2024,1,14,12.79,80.0,100.0,90.0,Pass
G21406,2025,1,19,11.04,100.0,100.0,100.0,Pass
G21406,2026,1,14,15.14,80.0,78.6,79.3,Pass
G24842,2023,1,17,14.89,95.0,81.1,88.1,Pass
G24842,2024,1,14,14.74,80.0,82.6,81.3,Pass
G24842,2025,1,11,15.53,65.0,74.7,69.9,Pass
G24842,2026,1,14,15.37,80.0,76.3,78.2,Pass
G09851,2024,3,26,15.08,100.0,89.2,94.6,Pass
G09851,2025,4,24,13.89,100.0,100.0,100.0,Pass
G09851,2026,4,21,10.89,100.0,100.0,100.0,Pass
G17884,2021,1,20,11.32,100.0,100.0,100.0,Pass
G17884,2022,1,17,13.57,95.0,94.3,94.7,Pass
G17884,2023,2,18,14.59,100.0,89.1,94.6,Pass
G17884,2024,2,18,15.55,100.0,79.5,89.8,Pass
G17884,2025,2,19,12.4,100.0,100.0,100.0,Pass
G17884,2026,2,15,10.35,89.4,100.0,94.7,Pass
G25117,2024,1,12,16.0,70.0,70.0,70.0,Pass
G25117,2025,1,13,13.43,75.0,95.7,85.4,Pass
G25117,2026,1,10,17.58,60.0,54.2,57.1,Fail
G25881,2024,1,9,14.59,55.0,84.1,69.6,Pass
G25881,2025,1,14,14.03,80.0,89.7,84.9,Pass
G25881,2026,1,8,14.73,50.0,82.7,66.4,Pass
G22817,2022,1,16,15.12,90.0,78.8,84.4,Pass
G22817,2023,1,19,13.78,100.0,92.2,96.1,Pass
G22817,2024,1,14,12.51,80.0,100.0,90.0,Pass
G22817,2025,1,15,13.96,85.0,90.4,87.7,Pass
G22817,2026,1,19,12.91,100.0,100.0,100.0,Pass
G24028,2023,1,6,16.29,40.0,67.1,53.6,Fail
G24028,2024,1,11,15.34,65.0,76.6,70.8,Pass
G24028,2025,1,13,13.72,75.0,92.8,83.9,Pass
G24028,2026,1,17,17.65,95.0,53.5,74.3,Pass
G21397,2021,1,19,11.51,100.0,100.0,100.0,Pass
G21397,2022,1,18,12.95,100.0,100.0,100.0,Pass
G21397,2023,1,19,13.67,100.0,93.3,96.7,Pass
G21397,2024,1,19,11.8,100.0,100.0,100.0,Pass
G21397,2025,1,22,14.5,100.0,85.0,92.5,Pass
G21397,2026,1,17,13.26,95.0,97.4,96.2,Pass
G22616,2021,1,11,13.8,65.0,92.0,78.5,Pass
G22616,2022,1,11,16.1,65.0,69.0,67.0,Pass
G22616,2023,1,19,13.01,100.0,99.9,100.0,Pass
G22616,2024,1,18,13.52,100.0,94.8,97.4,Pass
