person_id,department,year,month,planned_missions,completed_missions,cancelled_missions,flight_hours_real,flight_hours_training,flight_hours_combat,flight_hours_test,flight_hours_simulator,avg_temperature_c,avg_wind_speed_kmh,dominant_weather,primary_cancellation_reason
G22440,Beta,2025,5,2,2,0,8.0,8.0,0.0,0.0,3.38,16.6,43.9,Clear,
G22440,Beta,2025,6,6,6,0,23.75,8.0,7.75,8.0,2.42,31.6,35.1,Clear,
G22440,Beta,2025,7,7,7,0,24.69,16.0,4.0,4.6899999999999995,5.38,29.2,14.3,Clear,
G22440,Beta,2025,8,5,5,0,16.69,4.0,5.07,7.62,7.44,30.2,25.0,Clear,
G22440,Beta,2025,9,4,4,0,12.280000000000001,12.280000000000001,0.0,0.0,3.27,15.1,38.8,Clear,
G22440,Beta,2025,10,1,1,0,4.0,4.0,0.0,0.0,6.91,14.2,18.7,Clear,
G22440,Beta,2025,11,3,3,0,12.0,8.0,0.0,4.0,7.48,14.2,8.2,Clear,
G22440,Beta,2025,12,4,4,0,15.26,4.0,3.26,8.0,5.35,1.6,13.5,Cloudy,
G22440,Beta,2026,1,2,2,0,8.0,8.0,0.0,0.0,4.38,2.1,20.0,Cloudy,
G22440,Beta,2026,2,4,4,0,12.15,4.0,4.15,4.0,6.34,2.4,38.5,Rainy,
G22440,Beta,2026,3,2,2,0,8.0,4.0,4.0,0.0,6.26,16.3,36.9,Clear,
G22440,Beta,2026,4,5,5,0,20.0,16.0,4.0,0.0,5.84,16.3,18.9,Clear,
G22440,Beta,2026,5,9,9,0,34.93,22.93,8.0,4.0,4.94,16.0,13.9,Clear,
G22440,Beta,2026,6,5,5,0,20.0,12.0,8.0,0.0,5.11,30.0,26.6,Clear,
G22464,Delta,2024,11,3,3,0,12.0,4.0,4.0,4.0,5.73,14.5,20.7,Cloudy,
G22464,Delta,2024,12,2,2,0,7.26,3.26,0.0,4.0,1.15,4.4,16.2,Clear,
G22464,Delta,2025,1,2,2,0,8.0,4.0,0.0,4.0,6.19,2.8,28.6,Windy,
G22464,Delta,2025,2,2,2,0,5.83,5.83,0.0,0.0,7.12,2.2,36.0,Rainy,
G22464,Delta,2025,3,3,3,0,6.09,4.0,0.0,2.09,2.98,14.4,26.2,Clear,
G22464,Delta,2025,4,8,8,0,21.94,7.26,14.45,0.23,5.16,16.7,43.1,Clear,
G22464,Delta,2025,5,10,10,0,35.18,12.81,18.37,4.0,6.28,15.5,10.7,Clear,
G22464,Delta,2025,6,7,7,0,27.41,8.0,11.41,8.0,6.57,30.8,18.4,Clear,
G22464,Delta,2025,7,5,5,0,20.0,4.0,8.0,8.0,0.0,30.1,17.3,Clear,
G22464,Delta,2025,8,2,2,0,7.02,3.02,0.0,4.0,5.64,30.5,27.1,Clear,
G22464,Delta,2025,9,4,4,0,16.0,4.0,12.0,0.0,4.6,14.0,21.3,Cloudy,
G22464,Delta,2025,10,5,5,0,17.99,13.99,4.0,0.0,7.02,15.0,20.5,Windy,
G22464,Delta,2025,11,1,1,0,4.0,0.0,0.0,4.0,2.22,12.1,22.2,Clear,
G22464,Delta,2026,1,3,3,0,12.0,4.0,8.0,0.0,7.59,2.4,43.3,Cloudy,
G22464,Delta,2026,2,2,2,0,8.0,4.0,0.0,4.0,10.59,4.3,27.4,Windy,
G22464,Delta,2026,3,4,4,0,13.969999999999999,9.969999999999999,0.0,4.0,2.07,15.9,8.5,Clear,
G22464,Delta,2026,4,3,3,0,10.870000000000001,0.0,10.870000000000001,0.0,5.95,16.2,9.7,Cloudy,
G22464,Delta,2026,5,9,9,0,31.31,12.0,11.31,8.0,6.66,16.5,24.0,Clear,
G22464,Delta,2026,6,3,3,0,9.97,0.0,9.97,0.0,3.66,30.9,25.2,Clear,
G22580,Delta,2023,10,8,8,0,31.01,11.77,8.0,11.24,5.38,13.4,41.0,Clear,
G22580,Delta,2023,11,1,1,0,4.0,0.0,4.0,0.0,5.46,16.2,33.9,Clear,
G22580,Delta,2023,12,4,4,0,8.52,8.0,0.0,0.52,3.64,3.9,28.8,Clear,
G22580,Delta,2024,2,3,3,0,8.280000000000001,0.0,4.28,4.0,6.56,1.6,10.8,Cloudy,
G22580,Delta,2024,3,4,4,0,15.51,0.0,15.51,0.0,7.9,14.7,15.8,Clear,
G22580,Delta,2024,4,6,6,0,23.39,7.390000000000001,8.0,8.0,7.89,16.0,13.6,Clear,
G22580,Delta,2024,5,3,3,0,8.28,0.28,4.0,4.0,5.77,14.5,42.0,Clear,
G22580,Delta,2024,6,6,6,0,21.13,17.13,0.0,4.0,3.16,31.1,14.7,Clear,
G22580,Delta,2024,7,7,7,0,25.87,17.87,0.0,8.0,3.79,30.4,44.3,Clear,
G22580,Delta,2024,8,4,4,0,9.29,4.0,5.29,0.0,2.84,29.2,34.9,Clear,
G22580,Delta,2024,9,2,2,0,7.7,4.0,0.0,3.7,4.3,14.1,41.3,Cloudy,
G22580,Delta,2024,10,1,1,0,2.62,0.0,2.62,0.0,4.13,13.7,32.9,Cloudy,
G22580,Delta,2024,11,3,3,0,12.0,0.0,4.0,8.0,3.91,14.5,33.5,Cloudy,
G22580,Delta,2025,1,2,2,0,8.0,0.0,4.0,4.0,7.62,2.8,28.6,Windy,
G22580,Delta,2025,2,2,2,0,5.03,0.0,1.03,4.0,6.98,2.2,7.6,Rainy,
G22580,Delta,2025,3,1,1,0,4.0,0.0,0.0,4.0,8.28,14.4,33.7,Clear,
G22580,Delta,2025,4,2,2,0,8.0,4.0,4.0,0.0,5.98,16.7,18.3,Clear,
G22580,Delta,2025,5,5,5,0,20.0,0.0,12.0,8.0,0.0,15.5,11.4,Clear,
G22580,Delta,2025,6,4,4,0,12.51,4.9399999999999995,3.57,4.0,7.64,30.8,28.9,Clear,
G22580,Delta,2025,7,3,3,0,12.0,8.0,0.0,4.0,7.01,30.1,24.2,Clear,
G22580,Delta,2025,10,5,5,0,15.059999999999999,10.51,0.55,4.0,7.59,15.0,26.3,Windy,
G22580,Delta,2025,11,4,4,0,10.219999999999999,2.9,7.32,0.0,5.69,12.1,36.0,Clear,
G22580,Delta,2025,12,1,1,0,2.87,0.0,2.87,0.0,5.47,2.5,44.0,Windy,
G22580,Delta,2026,1,1,1,0,4.0,0.0,4.0,0.0,6.11,2.4,9.6,Cloudy,
G22580,Delta,2026,2,1,1,0,4.0,0.0,0.0,4.0,2.76,4.3,36.8,Windy,
G22580,Delta,2026,3,5,5,0,18.63,8.0,10.63,0.0,3.5,15.9,6.1,Clear,
G22580,Delta,2026,5,4,4,0,14.01,4.0,4.0,6.01,8.33,16.5,10.7,Clear,
G22580,Delta,2026,6,1,1,0,3.98,3.98,0.0,0.0,1.28,30.9,15.6,Clear,
G22662,Delta,2023,11,2,2,0,5.86,1.86,4.0,0.0,7.11,16.2,7.8,Clear,
G22662,Delta,2023,12,5,5,0,20.0,8.0,4.0,8.0,3.58,3.9,9.1,Clear,
G22662,Delta,2024,1,1,1,0,4.0,0.0,4.0,0.0,2.51,4.6,9.7,Windy,
G22662,Delta,2024,2,4,4,0,11.6,0.0,11.6,0.0,3.62,1.6,19.5,Cloudy,
G22662,Delta,2024,3,7,7,0,25.2,8.0,9.2,8.0,6.01,14.7,31.7,Clear,
G22662,Delta,2024,4,11,11,0,44.0,24.0,8.0,12.0,4.91,16.0,34.2,Clear,
G22662,Delta,2024,5,8,8,0,27.72,16.0,8.83,2.89,4.11,14.5,40.6,Clear,
G22662,Delta,2024,6,6,6,0,24.0,12.0,8.0,4.0,5.78,31.1,28.5,Clear,
G22662,Delta,2024,7,7,7,0,24.39,12.39,8.0,4.0,4.99,30.4,21.7,Clear,
G22662,Delta,2024,8,7,7,0,28.0,12.0,12.0,4.0,3.62,29.2,20.9,Clear,
G22662,Delta,2024,9,4,4,0,12.83,0.0,4.83,8.0,8.64,14.1,36.1,Cloudy,
G22662,Delta,2024,10,6,6,0,21.86,5.86,8.0,8.0,9.22,13.7,11.2,Cloudy,
G22662,Delta,2024,11,6,6,0,21.28,13.28,8.0,0.0,4.25,14.5,30.7,Cloudy,
G22662,Delta,2024,12,1,1,0,4.0,0.0,0.0,4.0,6.99,4.4,36.7,Clear,
G22662,Delta,2025,1,3,3,0,12.0,0.0,8.0,4.0,5.67,2.8,37.1,Windy,
G22662,Delta,2025,2,3,3,0,12.0,8.0,4.0,0.0,6.63,2.2,21.9,Rainy,
G22662,Delta,2025,3,5,5,0,16.34,16.0,0.0,0.34,3.72,14.4,34.9,Clear,
G22662,Delta,2025,4,8,8,0,28.83,8.0,12.83,8.0,5.75,16.7,32.2,Clear,
G22662,Delta,2025,5,4,4,0,16.0,4.0,8.0,4.0,5.07,15.5,12.1,Clear,
G22662,Delta,2025,6,4,4,0,14.48,6.48,8.0,0.0,5.95,30.8,39.7,Clear,
G22662,Delta,2025,7,5,5,0,17.42,8.0,9.42,0.0,5.24,30.1,6.3,Clear,
G22662,Delta,2025,8,4,4,0,15.22,7.5600000000000005,4.0,3.66,4.28,30.5,30.5,Clear,
G22662,Delta,2025,9,3,3,0,5.65,1.85,3.8,0.0,6.34,14.0,13.0,Cloudy,
G22662,Delta,2025,10,1,1,0,4.0,0.0,0.0,4.0,5.78,15.0,24.8,Windy,
G22662,Delta,2025,11,2,2,0,8.0,4.0,4.0,0.0,5.07,12.1,21.5,Clear,
G22662,Delta,2025,12,3,3,0,8.26,4.26,0.0,4.0,4.06,2.5,39.5,Windy,
G22662,Delta,2026,1,4,4,0,16.0,4.0,4.0,8.0,6.67,2.4,26.7,Cloudy,
G22662,Delta,2026,2,2,2,0,6.59,4.0,0.0,2.59,5.17,4.3,18.5,Windy,
G22662,Delta,2026,3,3,3,0,11.91,4.0,7.91,0.0,5.55,15.9,6.1,Clear,
G22662,Delta,2026,4,4,4,0,15.870000000000001,8.0,4.0,3.87,8.35,16.2,7.8,Cloudy,
G22662,Delta,2026,5,5,5,0,20.0,0.0,16.0,4.0,4.66,16.5,26.8,Clear,
G22662,Delta,2026,6,5,5,0,20.0,4.0,12.0,4.0,4.87,30.9,35.6,Clear,
G22667,Sigma,2022,3,11,11,0,37.11,20.0,12.0,5.11,5.98,15.3,24.2,Clear,
G22667,Sigma,2022,4,14,14,0,49.52,13.870000000000001,10.99,24.66,3.14,16.6,26.3,Clear,
G22667,Sigma,2022,5,32,32,0,126.91,31.45,56.0,39.46,8.42,17.1,23.6,Cloudy,
G22667,Sigma,2022,6,16,16,0,60.96,32.96,16.0,12.0,2.1,29.2,44.9,Clear,
G22667,Sigma,2022,7,17,17,0,66.72,44.0,15.36,7.359999999999999,3.49,30.6,8.2,Clear,
G22667,Sigma,2022,8,15,15,0,56.93,30.78,18.79,7.359999999999999,4.52,31.1,29.7,Clear,
G22667,Sigma,2022,9,13,13,0,48.06,28.0,8.0,12.06,6.18,13.0,11.5,Rainy,
G22667,Sigma,2022,10,16,16,0,57.29,21.27,21.259999999999998,14.76,5.34,15.3,14.5,Cloudy,
G22667,Sigma,2022,11,3,3,0,12.0,4.0,0.0,8.0,4.9,14.0,13.2,Cloudy,
G22667,Sigma,2022,12,6,6,0,24.0,16.0,4.0,4.0,7.16,3.9,13.8,Cloudy,
G22667,Sigma,2023,1,9,9,0,36.0,16.0,8.0,12.0,6.81,4.7,5.3,Cloudy,
G22667,Sigma,2023,2,4,4,0,11.84,11.84,0.0,0.0,6.67,2.6,30.9,Clear,
G22667,Sigma,2023,3,5,5,0,20.0,16.0,4.0,0.0,7.4,16.6,37.4,Cloudy,
G22667,Sigma,2023,4,6,6,0,18.39,9.43,4.96,4.0,6.6,14.6,7.4,Clear,
G22667,Sigma,2023,5,9,9,0,30.13,13.84,12.29,4.0,6.67,15.4,21.1,Clear,
G22667,Sigma,2023,6,10,10,0,38.79,4.0,23.67,11.120000000000001,5.78,29.5,7.7,Clear,
G22667,Sigma,2023,7,15,15,0,54.089999999999996,20.0,20.0,14.09,4.94,29.9,19.2,Clear,
G22667,Sigma,2023,8,8,8,0,32.0,16.0,8.0,8.0,3.13,30.6,12.6,Clear,
G22667,Sigma,2023,9,6,6,0,18.259999999999998,8.01,4.0,6.25,5.32,14.1,33.1,Cloudy,
G22667,Sigma,2023,10,6,6,0,20.34,14.28,4.0,2.06,2.18,14.3,5.7,Cloudy,
G22667,Sigma,2023,11,8,8,0,17.990000000000002,6.890000000000001,11.1,0.0,6.69,12.8,36.9,Clear,
G22667,Sigma,2023,12,4,4,0,12.61,8.61,0.0,4.0,5.81,4.0,43.5,Clear,
G22667,Sigma,2024,1,6,6,0,21.78,16.0,5.78,0.0,6.73,3.6,36.5,Cloudy,
G22667,Sigma,2024,2,4,4,0,16.0,12.0,4.0,0.0,2.75,3.5,12.4,Cloudy,
G22667,Sigma,2024,3,4,4,0,16.0,4.0,0.0,12.0,5.32,16.3,23.7,Clear,
G22667,Sigma,2024,4,11,11,0,41.45,8.0,16.0,17.45,8.63,16.0,13.5,Clear,
G22667,Sigma,2024,5,9,9,0,30.27,14.27,12.0,4.0,6.0,16.0,13.2,Clear,
G22667,Sigma,2024,6,7,7,0,22.84,6.84,8.0,8.0,4.09,30.4,9.7,Clear,
G22667,Sigma,2024,7,4,4,0,16.0,8.0,4.0,4.0,7.18,29.4,44.1,Clear,
G22667,Sigma,2024,8,6,6,0,24.0,12.0,4.0,8.0,5.2,30.9,15.4,Clear,
G22667,Sigma,2024,9,5,5,0,17.52,5.52,8.0,4.0,3.91,13.7,27.0,Clear,
G22667,Sigma,2024,10,4,4,0,16.0,0.0,4.0,12.0,5.93,13.5,5.6,Clear,
G22667,Sigma,2024,11,3,3,0,12.0,8.0,4.0,0.0,3.14,13.4,11.8,Clear,
G22667,Sigma,2024,12,6,6,0,21.87,5.87,12.0,4.0,4.6,4.0,7.6,Rainy,
G22667,Sigma,2025,1,3,3,0,12.0,8.0,4.0,0.0,6.38,3.1,11.9,Windy,
G22667,Sigma,2025,2,2,2,0,8.0,0.0,4.0,4.0,6.27,4.7,25.6,Clear,
G22667,Sigma,2025,3,5,5,0,20.0,12.0,8.0,0.0,3.12,16.4,43.0,Clear,
G22667,Sigma,2025,4,5,5,0,20.0,12.0,4.0,4.0,3.3,16.3,19.4,Clear,
G22667,Sigma,2025,5,10,10,0,40.0,20.0,8.0,12.0,8.72,14.9,14.1,Clear,
G22667,Sigma,2025,6,5,5,0,20.0,0.0,12.0,8.0,8.06,29.6,36.2,Clear,
G22667,Sigma,2025,7,5,5,0,14.19,4.0,2.19,8.0,1.83,30.3,41.3,Clear,
G22667,Sigma,2025,8,8,8,0,28.689999999999998,12.69,8.0,8.0,3.12,29.6,20.2,Clear,
G22667,Sigma,2025,9,6,6,0,20.03,8.0,6.8,5.23,7.58,14.1,5.5,Cloudy,
G22667,Sigma,2025,10,4,4,0,16.0,4.0,12.0,0.0,5.16,14.5,16.5,Clear,
G22667,Sigma,2025,11,5,5,0,18.62,12.0,2.94,3.68,4.01,13.9,9.8,Clear,
G22667,Sigma,2025,12,1,1,0,4.0,4.0,0.0,0.0,6.97,2.4,5.7,Cloudy,
G22667,Sigma,2026,1,3,3,0,8.219999999999999,4.22,0.0,4.0,4.99,3.4,7.6,Cloudy,
G22667,Sigma,2026,2,5,5,0,13.52,4.0,8.8,0.72,3.83,2.6,28.3,Rainy,
G22667,Sigma,2026,3,6,6,0,23.490000000000002,11.49,4.0,8.0,8.95,15.9,37.8,Clear,
G22667,Sigma,2026,4,5,5,0,20.0,8.0,12.0,0.0,6.68,14.9,17.9,Clear,
G22667,Sigma,2026,5,3,3,0,12.0,4.0,8.0,0.0,5.64,16.0,6.8,Clear,
G22667,Sigma,2026,6,6,6,0,22.8,4.0,6.8,12.0,6.3,29.2,12.1,Clear,
G22677,Alpha,2023,8,10,10,0,35.18,16.22,8.0,10.96,7.34,28.2,39.8,Clear,
G22677,Alpha,2023,9,9,9,0,32.82,24.82,4.0,4.0,3.62,13.9,39.6,Cloudy,
G22677,Alpha,2023,10,7,7,0,27.060000000000002,8.0,11.06,8.0,6.39,15.1,13.0,Cloudy,
G22677,Alpha,2023,11,4,4,0,16.0,0.0,4.0,12.0,5.06,13.3,27.0,Cloudy,
G22677,Alpha,2023,12,2,2,0,4.85,4.0,0.85,0.0,6.08,3.0,10.2,Rainy,
G22677,Alpha,2024,1,1,1,0,4.0,0.0,4.0,0.0,4.8,3.1,7.4,Clear,
G22677,Alpha,2024,2,2,2,0,5.5600000000000005,4.0,1.56,0.0,6.2,2.0,42.4,Clear,
G22677,Alpha,2024,3,7,7,0,24.97,12.0,8.0,4.97,4.49,16.4,17.2,Cloudy,
G22677,Alpha,2024,4,8,8,0,28.25,16.25,12.0,0.0,2.99,16.7,27.9,Clear,
G22677,Alpha,2024,5,7,7,0,22.79,12.059999999999999,8.0,2.73,2.88,15.8,36.3,Clear,
G22677,Alpha,2024,6,6,6,0,24.0,8.0,12.0,4.0,5.4,30.3,5.7,Clear,
G22677,Alpha,2024,7,10,10,0,34.7,13.15,5.55,16.0,4.06,29.5,16.6,Clear,
G22677,Alpha,2024,8,6,6,0,24.0,16.0,8.0,0.0,5.17,28.6,9.4,Clear,
G22677,Alpha,2024,9,6,6,0,18.240000000000002,9.05,9.19,0.0,5.01,13.1,6.8,Cloudy,
G22677,Alpha,2024,10,4,4,0,16.0,12.0,0.0,4.0,8.58,13.6,21.8,Clear,
G22677,Alpha,2024,11,6,6,0,17.74,0.87,16.0,0.87,6.93,14.1,30.3,Rainy,
G22677,Alpha,2024,12,2,2,0,8.0,0.0,4.0,4.0,3.33,4.3,36.6,Clear,
G22677,Alpha,2025,2,2,2,0,7.890000000000001,4.0,0.0,3.89,4.82,3.1,35.4,Cloudy,
G22677,Alpha,2025,3,1,1,0,4.0,4.0,0.0,0.0,4.75,16.6,31.3,Clear,
G22677,Alpha,2025,4,4,4,0,13.52,4.0,9.52,0.0,7.11,17.4,6.2,Clear,
G22677,Alpha,2025,5,3,3,0,8.85,4.85,4.0,0.0,6.75,16.4,21.0,Clear,
G22677,Alpha,2025,6,3,3,0,11.59,0.0,7.59,4.0,5.06,31.3,30.3,Clear,
G22677,Alpha,2025,7,10,10,0,35.25,17.509999999999998,7.49,10.25,7.15,30.5,27.9,Clear,
G22677,Alpha,2025,8,4,4,0,16.0,8.0,4.0,4.0,5.61,31.3,39.2,Clear,
G22677,Alpha,2025,9,2,2,0,8.0,4.0,0.0,4.0,7.52,13.9,41.0,Clear,
G22677,Alpha,2025,10,2,2,0,8.0,4.0,0.0,4.0,4.72,14.8,35.0,Clear,
G22677,Alpha,2025,11,3,3,0,12.0,8.0,4.0,0.0,8.23,14.7,14.1,Cloudy,
G22677,Alpha,2025,12,5,5,0,20.0,8.0,8.0,4.0,2.89,3.9,11.5,Rainy,
G22677,Alpha,2026,1,4,4,0,16.0,4.0,4.0,8.0,6.04,3.1,25.0,Cloudy,
G22677,Alpha,2026,3,4,4,0,12.18,4.0,4.0,4.18,5.39,15.0,27.5,Clear,
G22677,Alpha,2026,4,3,3,0,11.98,4.0,3.98,4.0,7.94,14.4,41.4,Cloudy,
G22677,Alpha,2026,5,6,6,0,23.7,19.7,4.0,0.0,6.02,16.5,28.9,Clear,
G22677,Alpha,2026,6,6,6,0,21.259999999999998,12.0,8.0,1.26,3.7,28.3,16.3,Clear,
G22746,Alpha,2025,3,4,4,0,16.0,8.0,4.0,4.0,7.58,16.6,30.0,Clear,
G22746,Alpha,2025,4,5,5,0,16.14,4.0,12.14,0.0,6.99,17.4,5.2,Clear,
G22746,Alpha,2025,5,4,4,0,13.67,4.0,6.52,3.15,4.97,16.4,30.7,Clear,
G22746,Alpha,2025,6,4,4,0,16.0,12.0,4.0,0.0,11.1,31.3,5.2,Clear,
G22746,Alpha,2025,7,9,9,0,32.02,13.54,10.48,8.0,2.94,30.5,17.0,Clear,
G22746,Alpha,2025,8,3,3,0,12.0,12.0,0.0,0.0,8.35,31.3,23.8,Clear,
G22746,Alpha,2025,9,6,6,0,22.87,8.0,6.87,8.0,6.25,13.9,38.8,Clear,
G22746,Alpha,2025,10,5,5,0,18.759999999999998,4.0,8.0,6.76,4.35,14.8,30.9,Clear,
G22746,Alpha,2025,11,3,3,0,12.0,8.0,4.0,0.0,4.64,14.7,35.0,Cloudy,
G22746,Alpha,2025,12,3,3,0,9.3,1.3,0.0,8.0,7.88,3.9,38.4,Rainy,
G22746,Alpha,2026,1,2,2,0,8.0,4.0,4.0,0.0,4.49,3.1,10.6,Cloudy,
G22746,Alpha,2026,2,2,2,0,8.0,0.0,4.0,4.0,8.68,3.4,7.4,Rainy,
G22746,Alpha,2026,3,3,3,0,12.0,0.0,8.0,4.0,5.97,15.0,37.9,Clear,
G22746,Alpha,2026,4,2,2,0,4.52,4.0,0.52,0.0,5.73,14.4,22.1,Cloudy,
G22746,Alpha,2026,5,5,5,0,15.71,10.3,3.42,1.99,11.13,16.5,10.7,Clear,
G22746,Alpha,2026,6,9,9,0,34.37,12.0,12.0,10.370000000000001,4.81,28.3,40.4,Clear,
G22914,Gamma,2025,6,8,8,0,29.17,5.17,8.0,16.0,5.31,31.1,12.1,Clear,
G22914,Gamma,2025,7,6,6,0,24.0,8.0,12.0,4.0,6.4,29.2,14.3,Clear,
G22914,Gamma,2025,8,8,8,0,29.57,7.640000000000001,9.93,12.0,2.91,29.8,18.7,Clear,
G22914,Gamma,2025,9,8,8,0,28.509999999999998,4.0,17.58,6.93,5.81,13.7,8.8,Rainy,
G22914,Gamma,2025,10,4,4,0,13.55,9.55,0.0,4.0,0.98,15.7,30.1,Cloudy,
G22914,Gamma,2025,11,2,2,0,8.0,4.0,0.0,4.0,5.27,14.3,36.2,Clear,
G22914,Gamma,2025,12,3,3,0,9.75,4.0,0.0,5.75,6.76,2.7,13.7,Cloudy,
G22914,Gamma,2026,1,2,2,0,5.75,5.75,0.0,0.0,4.21,3.3,43.3,Cloudy,
G22914,Gamma,2026,3,3,3,0,11.16,0.0,7.16,4.0,6.58,15.4,29.6,Cloudy,
G22914,Gamma,2026,4,3,3,0,12.0,4.0,0.0,8.0,7.05,15.5,37.3,Clear,
G22914,Gamma,2026,5,6,6,0,24.0,16.0,8.0,0.0,5.62,14.6,20.0,Clear,
G22914,Gamma,2026,6,6,6,0,23.2,11.2,4.0,8.0,4.44,29.9,13.0,Clear,
G22927,Beta,2022,6,20,20,0,78.07,24.0,34.07,20.0,6.3,28.5,23.5,Clear,
G22927,Beta,2022,7,26,26,0,104.0,52.0,24.0,28.0,0.58,29.6,43.8,Clear,
G22927,Beta,2022,8,21,21,0,74.32,29.22,29.1,16.0,7.94,29.6,7.5,Clear,
G22927,Beta,2022,9,14,14,0,54.269999999999996,32.0,12.0,10.27,8.8,14.8,15.0,Clear,
G22927,Beta,2022,10,7,7,0,24.43,12.0,7.45,4.98,6.13,14.9,26.9,Clear,
G22927,Beta,2022,11,3,3,0,12.0,4.0,4.0,4.0,5.45,12.8,8.2,Cloudy,
G22927,Beta,2022,12,6,6,0,18.64,8.11,10.53,0.0,2.12,3.1,29.6,Cloudy,
G22927,Beta,2023,1,8,8,0,30.97,18.97,0.0,12.0,4.08,3.7,7.2,Cloudy,
G22927,Beta,2023,2,11,11,0,40.64,0.97,35.67,4.0,7.15,2.5,28.8,Rainy,
G22927,Beta,2023,3,4,4,0,15.32,4.0,11.32,0.0,5.76,15.6,38.8,Cloudy,
G22927,Beta,2023,4,10,10,0,36.52,16.52,12.0,8.0,4.49,17.0,31.2,Clear,
G22927,Beta,2023,5,10,10,0,39.46,15.46,16.0,8.0,5.82,16.9,5.4,Clear,
G22927,Beta,2023,6,13,13,0,44.65,14.48,20.39,9.78,3.33,30.5,19.6,Clear,
G22927,Beta,2023,7,16,16,0,56.63,17.27,27.36,12.0,3.18,30.2,26.4,Clear,
G22927,Beta,2023,8,8,8,0,28.02,12.02,12.0,4.0,4.09,29.9,15.1,Clear,
G22927,Beta,2023,9,5,5,0,20.0,16.0,4.0,0.0,3.84,14.6,32.1,Cloudy,
G22927,Beta,2023,10,12,12,0,38.23,13.870000000000001,6.3100000000000005,18.05,5.23,12.7,5.9,Clear,
G22927,Beta,2023,11,11,11,0,41.96,23.509999999999998,8.0,10.45,4.17,15.6,9.6,Clear,
G22927,Beta,2023,12,9,9,0,32.98,16.98,8.0,8.0,6.45,1.6,33.5,Clear,
G22927,Beta,2024,1,3,3,0,12.0,0.0,4.0,8.0,4.57,3.1,31.6,Windy,
G22927,Beta,2024,2,1,1,0,4.0,0.0,4.0,0.0,5.11,2.3,8.5,Cloudy,
G22927,Beta,2024,3,4,4,0,15.74,7.74,4.0,4.0,6.35,16.7,11.6,Clear,
G22927,Beta,2024,4,9,9,0,35.71,23.71,4.0,8.0,4.56,17.3,15.2,Clear,
G22927,Beta,2024,5,6,6,0,20.46,4.0,15.02,1.44,6.16,15.8,26.5,Clear,
G22927,Beta,2024,6,5,5,0,10.74,8.51,2.23,0.0,5.74,30.9,40.5,Clear,
G22927,Beta,2024,7,5,5,0,15.23,10.08,4.0,1.15,3.83,31.1,16.3,Clear,
G22927,Beta,2024,8,4,4,0,13.73,4.0,5.73,4.0,3.75,30.1,11.8,Clear,
G22927,Beta,2024,9,7,7,0,28.0,12.0,12.0,4.0,6.3,13.9,8.6,Clear,
G22927,Beta,2024,10,4,4,0,16.0,8.0,4.0,4.0,3.41,13.1,41.0,Clear,
G22927,Beta,2024,11,3,3,0,8.67,8.0,0.0,0.67,8.77,12.6,38.3,Clear,
G22927,Beta,2024,12,1,1,0,4.0,0.0,0.0,4.0,1.96,2.2,19.2,Rainy,
G22927,Beta,2025,1,2,2,0,8.0,4.0,0.0,4.0,1.44,3.7,17.2,Cloudy,
G22927,Beta,2025,2,3,3,0,12.0,12.0,0.0,0.0,2.04,4.0,15.3,Cloudy,
G22927,Beta,2025,3,7,7,0,28.0,20.0,4.0,4.0,7.54,15.5,16.1,Cloudy,
G22927,Beta,2025,4,3,3,0,12.0,0.0,8.0,4.0,7.32,16.6,38.5,Clear,
G22927,Beta,2025,5,3,3,0,9.42,9.42,0.0,0.0,3.97,16.6,22.8,Clear,
G22927,Beta,2025,6,7,7,0,25.02,13.02,12.0,0.0,4.2,31.6,12.5,Clear,
G22927,Beta,2025,7,7,7,0,26.84,18.84,8.0,0.0,6.54,29.2,42.5,Clear,
G22927,Beta,2025,8,5,5,0,12.440000000000001,8.440000000000001,0.0,4.0,5.02,30.2,30.5,Clear,
G22927,Beta,2025,9,3,3,0,12.0,4.0,8.0,0.0,7.58,15.1,39.1,Clear,
G22927,Beta,2025,10,4,4,0,15.96,7.96,4.0,4.0,5.37,14.2,45.0,Clear,
G22927,Beta,2025,11,2,2,0,8.0,4.0,0.0,4.0,5.6,14.2,41.5,Clear,
G22927,Beta,2026,1,2,2,0,8.0,0.0,8.0,0.0,2.61,2.1,38.8,Cloudy,
G22927,Beta,2026,2,2,2,0,8.0,0.0,4.0,4.0,3.28,2.4,31.8,Rainy,
G22927,Beta,2026,4,1,1,0,4.0,0.0,0.0,4.0,4.39,16.3,7.9,Clear,
G22927,Beta,2026,5,6,6,0,21.509999999999998,8.0,5.51,8.0,5.77,16.0,21.1,Clear,
G22927,Beta,2026,6,10,10,0,34.83,13.469999999999999,13.36,8.0,4.92,30.0,27.4,Clear,
G22969,Beta,2023,6,9,9,0,31.990000000000002,3.82,20.18,7.99,1.13,30.5,26.9,Clear,
G22969,Beta,2023,7,13,13,0,46.0,20.0,20.0,6.0,4.74,30.2,8.9,Clear,
G22969,Beta,2023,8,6,6,0,24.0,8.0,8.0,8.0,3.11,29.9,41.5,Clear,
G22969,Beta,2023,9,5,5,0,17.12,12.0,5.12,0.0,4.09,14.6,27.8,Cloudy,
G22969,Beta,2023,10,7,7,0,22.2,8.0,8.0,6.2,5.16,12.7,29.5,Clear,
