mission_id,department,year,month,mission_date,planned_duration_hours,status,cancellation_reason,dominant_weather,avg_temperature_c,person_id,role_on_mission,shift_hours,hours_category
MSN04629,Sigma,2022,10,2022-10-25,15.88,Completed,,Clear,14.0,AO22617,Mission Commander,4.0,Training
MSN04629,Sigma,2022,10,2022-10-25,15.88,Completed,,Clear,14.0,AO14671,Mission Commander,4.0,Training
MSN04629,Sigma,2022,10,2022-10-25,15.88,Completed,,Clear,14.0,AO11537,Mission Commander,4.0,Training
MSN04629,Sigma,2022,10,2022-10-25,15.88,Completed,,Clear,14.0,AO12000,Mission Commander,3.88,Training
MSN04630,Sigma,2022,10,2022-10-04,17.21,Completed,,Stormy,18.3,AO21878,Pilot,17.21,Combat
MSN04630,Sigma,2022,10,2022-10-04,17.21,Completed,,Stormy,18.3,G17341,Operator,4.0,Combat
MSN04630,Sigma,2022,10,2022-10-04,17.21,Completed,,Stormy,18.3,G21563,Operator,4.0,Combat
MSN04630,Sigma,2022,10,2022-10-04,17.21,Completed,,Stormy,18.3,G22667,Operator,4.0,Combat
MSN04630,Sigma,2022,10,2022-10-04,17.21,Completed,,Stormy,18.3,G17472,Operator,4.0,Combat
MSN04630,Sigma,2022,10,2022-10-04,17.21,Completed,,Stormy,18.3,G21379,Operator,1.21,Combat
MSN04630,Sigma,2022,10,2022-10-04,17.21,Completed,,Stormy,18.3,AO21436,Mission Commander,4.0,Combat
MSN04630,Sigma,2022,10,2022-10-04,17.21,Completed,,Stormy,18.3,AO12000,Mission Commander,4.0,Combat
MSN04630,Sigma,2022,10,2022-10-04,17.21,Completed,,Stormy,18.3,AO20080,Mission Commander,4.0,Combat
MSN04630,Sigma,2022,10,2022-10-04,17.21,Completed,,Stormy,18.3,AO14671,Mission Commander,4.0,Combat
MSN04630,Sigma,2022,10,2022-10-04,17.21,Completed,,Stormy,18.3,AO22617,Mission Commander,1.21,Combat
MSN04631,Sigma,2022,10,2022-10-16,16.31,Cancelled,Mission Change,Clear,9.0,,,0.0,
MSN04632,Sigma,2022,10,2022-10-02,18.95,Completed,,Cloudy,15.8,AO13943,Pilot,18.95,Test
MSN04632,Sigma,2022,10,2022-10-02,18.95,Completed,,Cloudy,15.8,G22667,Operator,4.0,Test
MSN04632,Sigma,2022,10,2022-10-02,18.95,Completed,,Cloudy,15.8,G21379,Operator,4.0,Test
MSN04632,Sigma,2022,10,2022-10-02,18.95,Completed,,Cloudy,15.8,G17341,Operator,4.0,Test
MSN04632,Sigma,2022,10,2022-10-02,18.95,Completed,,Cloudy,15.8,G21563,Operator,4.0,Test
MSN04632,Sigma,2022,10,2022-10-02,18.95,Completed,,Cloudy,15.8,G17472,Operator,2.95,Test
MSN04632,Sigma,2022,10,2022-10-02,18.95,Completed,,Cloudy,15.8,AO21436,Mission Commander,4.0,Test
MSN04632,Sigma,2022,10,2022-10-02,18.95,Completed,,Cloudy,15.8,AO19031,Mission Commander,4.0,Test
MSN04632,Sigma,2022,10,2022-10-02,18.95,Completed,,Cloudy,15.8,AO18862,Mission Commander,4.0,Test
MSN04632,Sigma,2022,10,2022-10-02,18.95,Completed,,Cloudy,15.8,AO22617,Mission Commander,4.0,Test
MSN04632,Sigma,2022,10,2022-10-02,18.95,Completed,,Cloudy,15.8,AO22093,Mission Commander,2.95,Test
MSN04633,Sigma,2022,10,2022-10-04,18.19,Completed,,Stormy,19.1,AO13943,Pilot,18.19,Training
MSN04633,Sigma,2022,10,2022-10-04,18.19,Completed,,Stormy,19.1,G21563,Operator,4.0,Training
MSN04633,Sigma,2022,10,2022-10-04,18.19,Completed,,Stormy,19.1,G22667,Operator,4.0,Training
MSN04633,Sigma,2022,10,2022-10-04,18.19,Completed,,Stormy,19.1,G21379,Operator,4.0,Training
MSN04633,Sigma,2022,10,2022-10-04,18.19,Completed,,Stormy,19.1,G17472,Operator,4.0,Training
MSN04633,Sigma,2022,10,2022-10-04,18.19,Completed,,Stormy,19.1,G17341,Operator,2.19,Training
MSN04633,Sigma,2022,10,2022-10-04,18.19,Completed,,Stormy,19.1,AO21436,Mission Commander,4.0,Training
MSN04633,Sigma,2022,10,2022-10-04,18.19,Completed,,Stormy,19.1,AO22093,Mission Commander,4.0,Training
MSN04633,Sigma,2022,10,2022-10-04,18.19,Completed,,Stormy,19.1,AO20080,Mission Commander,4.0,Training
MSN04633,Sigma,2022,10,2022-10-04,18.19,Completed,,Stormy,19.1,AO22617,Mission Commander,4.0,Training
MSN04633,Sigma,2022,10,2022-10-04,18.19,Completed,,Stormy,19.1,AO12000,Mission Commander,2.19,Training
MSN04634,Sigma,2022,10,2022-10-20,16.85,Completed,,Cloudy,11.5,AO17508,Pilot,16.85,Test
MSN04634,Sigma,2022,10,2022-10-20,16.85,Completed,,Cloudy,11.5,G22667,Operator,4.0,Test
MSN04634,Sigma,2022,10,2022-10-20,16.85,Completed,,Cloudy,11.5,G17341,Operator,4.0,Test
MSN04634,Sigma,2022,10,2022-10-20,16.85,Completed,,Cloudy,11.5,G21563,Operator,4.0,Test
MSN04634,Sigma,2022,10,2022-10-20,16.85,Completed,,Cloudy,11.5,G17472,Operator,4.0,Test
MSN04634,Sigma,2022,10,2022-10-20,16.85,Completed,,Cloudy,11.5,G21379,Operator,0.85,Test
MSN04634,Sigma,2022,10,2022-10-20,16.85,Completed,,Cloudy,11.5,AO19031,Mission Commander,4.0,Test
MSN04634,Sigma,2022,10,2022-10-20,16.85,Completed,,Cloudy,11.5,AO14110,Mission Commander,4.0,Test
MSN04634,Sigma,2022,10,2022-10-20,16.85,Completed,,Cloudy,11.5,AO21436,Mission Commander,4.0,Test
MSN04634,Sigma,2022,10,2022-10-20,16.85,Completed,,Cloudy,11.5,AO18862,Mission Commander,4.0,Test
MSN04634,Sigma,2022,10,2022-10-20,16.85,Completed,,Cloudy,11.5,AO12140,Mission Commander,0.85,Test
MSN04635,Sigma,2022,10,2022-10-02,17.51,Completed,,Clear,13.6,AO22645,Pilot,17.51,Test
MSN04635,Sigma,2022,10,2022-10-02,17.51,Completed,,Clear,13.6,G21379,Operator,4.0,Test
MSN04635,Sigma,2022,10,2022-10-02,17.51,Completed,,Clear,13.6,G21563,Operator,4.0,Test
MSN04635,Sigma,2022,10,2022-10-02,17.51,Completed,,Clear,13.6,G22667,Operator,4.0,Test
MSN04635,Sigma,2022,10,2022-10-02,17.51,Completed,,Clear,13.6,G17341,Operator,4.0,Test
MSN04635,Sigma,2022,10,2022-10-02,17.51,Completed,,Clear,13.6,G17472,Operator,1.51,Test
MSN04635,Sigma,2022,10,2022-10-02,17.51,Completed,,Clear,13.6,AO14671,Mission Commander,4.0,Test
MSN04635,Sigma,2022,10,2022-10-02,17.51,Completed,,Clear,13.6,AO18862,Mission Commander,4.0,Test
MSN04635,Sigma,2022,10,2022-10-02,17.51,Completed,,Clear,13.6,AO19031,Mission Commander,4.0,Test
MSN04635,Sigma,2022,10,2022-10-02,17.51,Completed,,Clear,13.6,AO22617,Mission Commander,4.0,Test
MSN04635,Sigma,2022,10,2022-10-02,17.51,Completed,,Clear,13.6,AO21436,Mission Commander,1.51,Test
MSN04636,Sigma,2022,10,2022-10-01,17.2,Completed,,Stormy,19.3,AO21263,Pilot,17.2,Combat
MSN04636,Sigma,2022,10,2022-10-01,17.2,Completed,,Stormy,19.3,G22667,Operator,4.0,Combat
MSN04636,Sigma,2022,10,2022-10-01,17.2,Completed,,Stormy,19.3,G17472,Operator,4.0,Combat
MSN04636,Sigma,2022,10,2022-10-01,17.2,Completed,,Stormy,19.3,G21379,Operator,4.0,Combat
MSN04636,Sigma,2022,10,2022-10-01,17.2,Completed,,Stormy,19.3,G17341,Operator,4.0,Combat
MSN04636,Sigma,2022,10,2022-10-01,17.2,Completed,,Stormy,19.3,G21563,Operator,1.2,Combat
MSN04636,Sigma,2022,10,2022-10-01,17.2,Completed,,Stormy,19.3,AO21436,Mission Commander,4.0,Combat
MSN04636,Sigma,2022,10,2022-10-01,17.2,Completed,,Stormy,19.3,AO18862,Mission Commander,4.0,Combat
MSN04636,Sigma,2022,10,2022-10-01,17.2,Completed,,Stormy,19.3,AO22617,Mission Commander,4.0,Combat
MSN04636,Sigma,2022,10,2022-10-01,17.2,Completed,,Stormy,19.3,AO14110,Mission Commander,4.0,Combat
MSN04636,Sigma,2022,10,2022-10-01,17.2,Completed,,Stormy,19.3,AO22093,Mission Commander,1.2,Combat
MSN04637,Sigma,2022,10,2022-10-22,15.56,Completed,,Rainy,17.9,AO21263,Pilot,15.56,Training
MSN04637,Sigma,2022,10,2022-10-22,15.56,Completed,,Rainy,17.9,G21379,Operator,4.0,Training
MSN04637,Sigma,2022,10,2022-10-22,15.56,Completed,,Rainy,17.9,G17472,Operator,4.0,Training
MSN04637,Sigma,2022,10,2022-10-22,15.56,Completed,,Rainy,17.9,G21563,Operator,4.0,Training
MSN04637,Sigma,2022,10,2022-10-22,15.56,Completed,,Rainy,17.9,G22667,Operator,3.56,Training
MSN04637,Sigma,2022,10,2022-10-22,15.56,Completed,,Rainy,17.9,AO11537,Mission Commander,4.0,Training
MSN04637,Sigma,2022,10,2022-10-22,15.56,Completed,,Rainy,17.9,AO20080,Mission Commander,4.0,Training
MSN04637,Sigma,2022,10,2022-10-22,15.56,Completed,,Rainy,17.9,AO22617,Mission Commander,4.0,Training
MSN04637,Sigma,2022,10,2022-10-22,15.56,Completed,,Rainy,17.9,AO22093,Mission Commander,3.56,Training
MSN04638,Sigma,2022,10,2022-10-04,15.97,Completed,,Rainy,12.2,AO22645,Pilot,15.97,Combat
MSN04638,Sigma,2022,10,2022-10-04,15.97,Completed,,Rainy,12.2,G21379,Operator,4.0,Combat
MSN04638,Sigma,2022,10,2022-10-04,15.97,Completed,,Rainy,12.2,G22667,Operator,4.0,Combat
MSN04638,Sigma,2022,10,2022-10-04,15.97,Completed,,Rainy,12.2,G21563,Operator,4.0,Combat
MSN04638,Sigma,2022,10,2022-10-04,15.97,Completed,,Rainy,12.2,G17341,Operator,3.97,Combat
MSN04638,Sigma,2022,10,2022-10-04,15.97,Completed,,Rainy,12.2,AO11537,Mission Commander,4.0,Combat
MSN04638,Sigma,2022,10,2022-10-04,15.97,Completed,,Rainy,12.2,AO14671,Mission Commander,4.0,Combat
MSN04638,Sigma,2022,10,2022-10-04,15.97,Completed,,Rainy,12.2,AO20080,Mission Commander,4.0,Combat
MSN04638,Sigma,2022,10,2022-10-04,15.97,Completed,,Rainy,12.2,AO22093,Mission Commander,3.97,Combat
MSN04639,Sigma,2022,10,2022-10-17,17.83,Completed,,Rainy,13.7,AO22645,Pilot,17.83,Training
MSN04639,Sigma,2022,10,2022-10-17,17.83,Completed,,Rainy,13.7,G17341,Operator,4.0,Training
MSN04639,Sigma,2022,10,2022-10-17,17.83,Completed,,Rainy,13.7,G17472,Operator,4.0,Training
MSN04639,Sigma,2022,10,2022-10-17,17.83,Completed,,Rainy,13.7,G21379,Operator,4.0,Training
MSN04639,Sigma,2022,10,2022-10-17,17.83,Completed,,Rainy,13.7,G21563,Operator,4.0,Training
MSN04639,Sigma,2022,10,2022-10-17,17.83,Completed,,Rainy,13.7,G22667,Operator,1.83,Training
MSN04639,Sigma,2022,10,2022-10-17,17.83,Completed,,Rainy,13.7,AO21436,Mission Commander,4.0,Training
MSN04639,Sigma,2022,10,2022-10-17,17.83,Completed,,Rainy,13.7,AO22093,Mission Commander,4.0,Training
MSN04639,Sigma,2022,10,2022-10-17,17.83,Completed,,Rainy,13.7,AO22617,Mission Commander,4.0,Training
MSN04639,Sigma,2022,10,2022-10-17,17.83,Completed,,Rainy,13.7,AO12140,Mission Commander,4.0,Training
MSN04639,Sigma,2022,10,2022-10-17,17.83,Completed,,Rainy,13.7,AO20080,Mission Commander,1.83,Training
MSN04640,Sigma,2022,11,2022-11-03,13.96,Completed,,Windy,11.7,AO20873,Pilot,13.96,Training
MSN04640,Sigma,2022,11,2022-11-03,13.96,Completed,,Windy,11.7,G21379,Operator,4.0,Training
MSN04640,Sigma,2022,11,2022-11-03,13.96,Completed,,Windy,11.7,G17341,Operator,4.0,Training
MSN04640,Sigma,2022,11,2022-11-03,13.96,Completed,,Windy,11.7,G17472,Operator,4.0,Training
MSN04640,Sigma,2022,11,2022-11-03,13.96,Completed,,Windy,11.7,G21563,Operator,1.96,Training
MSN04640,Sigma,2022,11,2022-11-03,13.96,Completed,,Windy,11.7,AO12140,Mission Commander,4.0,Training
MSN04640,Sigma,2022,11,2022-11-03,13.96,Completed,,Windy,11.7,AO14110,Mission Commander,4.0,Training
MSN04640,Sigma,2022,11,2022-11-03,13.96,Completed,,Windy,11.7,AO22093,Mission Commander,4.0,Training
MSN04640,Sigma,2022,11,2022-11-03,13.96,Completed,,Windy,11.7,AO21436,Mission Commander,1.96,Training
MSN04641,Sigma,2022,11,2022-11-28,15.34,Cancelled,Weather,Rainy,11.9,,,0.0,
MSN04642,Sigma,2022,11,2022-11-23,17.7,Completed,,Clear,13.7,AO16212,Pilot,17.7,Test
MSN04642,Sigma,2022,11,2022-11-23,17.7,Completed,,Clear,13.7,G17341,Operator,4.0,Test
MSN04642,Sigma,2022,11,2022-11-23,17.7,Completed,,Clear,13.7,G22667,Operator,4.0,Test
MSN04642,Sigma,2022,11,2022-11-23,17.7,Completed,,Clear,13.7,G21563,Operator,4.0,Test
MSN04642,Sigma,2022,11,2022-11-23,17.7,Completed,,Clear,13.7,G17472,Operator,4.0,Test
MSN04642,Sigma,2022,11,2022-11-23,17.7,Completed,,Clear,13.7,G21379,Operator,1.7,Test
MSN04642,Sigma,2022,11,2022-11-23,17.7,Completed,,Clear,13.7,AO14671,Mission Commander,4.0,Test
MSN04642,Sigma,2022,11,2022-11-23,17.7,Completed,,Clear,13.7,AO12000,Mission Commander,4.0,Test
MSN04642,Sigma,2022,11,2022-11-23,17.7,Completed,,Clear,13.7,AO11537,Mission Commander,4.0,Test
MSN04642,Sigma,2022,11,2022-11-23,17.7,Completed,,Clear,13.7,AO21436,Mission Commander,4.0,Test
MSN04642,Sigma,2022,11,2022-11-23,17.7,Completed,,Clear,13.7,AO22093,Mission Commander,1.7,Test
MSN04643,Sigma,2022,11,2022-11-06,17.02,Cancelled,Weather,Cloudy,13.5,,,0.0,
MSN04644,Sigma,2022,11,2022-11-11,16.78,Completed,,Cloudy,12.6,AO17508,Pilot,16.78,Test
MSN04644,Sigma,2022,11,2022-11-11,16.78,Completed,,Cloudy,12.6,G21563,Operator,4.0,Test
MSN04644,Sigma,2022,11,2022-11-11,16.78,Completed,,Cloudy,12.6,G22667,Operator,4.0,Test
MSN04644,Sigma,2022,11,2022-11-11,16.78,Completed,,Cloudy,12.6,G17472,Operator,4.0,Test
MSN04644,Sigma,2022,11,2022-11-11,16.78,Completed,,Cloudy,12.6,G21379,Operator,4.0,Test
MSN04644,Sigma,2022,11,2022-11-11,16.78,Completed,,Cloudy,12.6,G17341,Operator,0.78,Test
MSN04644,Sigma,2022,11,2022-11-11,16.78,Completed,,Cloudy,12.6,AO22093,Mission Commander,4.0,Test
MSN04644,Sigma,2022,11,2022-11-11,16.78,Completed,,Cloudy,12.6,AO11537,Mission Commander,4.0,Test
MSN04644,Sigma,2022,11,2022-11-11,16.78,Completed,,Cloudy,12.6,AO20080,Mission Commander,4.0,Test
MSN04644,Sigma,2022,11,2022-11-11,16.78,Completed,,Cloudy,12.6,AO14671,Mission Commander,4.0,Test
MSN04644,Sigma,2022,11,2022-11-11,16.78,Completed,,Cloudy,12.6,AO12000,Mission Commander,0.78,Test
MSN04645,Sigma,2022,11,2022-11-07,20.0,Completed,,Rainy,17.9,AO20873,Pilot,20.0,Training
MSN04645,Sigma,2022,11,2022-11-07,20.0,Completed,,Rainy,17.9,G21563,Operator,4.0,Training
MSN04645,Sigma,2022,11,2022-11-07,20.0,Completed,,Rainy,17.9,G17472,Operator,4.0,Training
MSN04645,Sigma,2022,11,2022-11-07,20.0,Completed,,Rainy,17.9,G21379,Operator,4.0,Training
MSN04645,Sigma,2022,11,2022-11-07,20.0,Completed,,Rainy,17.9,G22667,Operator,4.0,Training
MSN04645,Sigma,2022,11,2022-11-07,20.0,Completed,,Rainy,17.9,G17341,Operator,4.0,Training
MSN04645,Sigma,2022,11,2022-11-07,20.0,Completed,,Rainy,17.9,AO19031,Mission Commander,4.0,Training
MSN04645,Sigma,2022,11,2022-11-07,20.0,Completed,,Rainy,17.9,AO22093,Mission Commander,4.0,Training
MSN04645,Sigma,2022,11,2022-11-07,20.0,Completed,,Rainy,17.9,AO21436,Mission Commander,4.0,Training
MSN04645,Sigma,2022,11,2022-11-07,20.0,Completed,,Rainy,17.9,AO18862,Mission Commander,4.0,Training
MSN04645,Sigma,2022,11,2022-11-07,20.0,Completed,,Rainy,17.9,AO22617,Mission Commander,4.0,Training
MSN04646,Sigma,2022,12,2022-12-15,16.23,Completed,,Cloudy,2.3,AO21034,Pilot,16.23,Training
MSN04646,Sigma,2022,12,2022-12-15,16.23,Completed,,Cloudy,2.3,G10878,Operator,4.0,Training
MSN04646,Sigma,2022,12,2022-12-15,16.23,Completed,,Cloudy,2.3,G21563,Operator,4.0,Training
MSN04646,Sigma,2022,12,2022-12-15,16.23,Completed,,Cloudy,2.3,G17341,Operator,4.0,Training
MSN04646,Sigma,2022,12,2022-12-15,16.23,Completed,,Cloudy,2.3,G21228,Operator,4.0,Training
MSN04646,Sigma,2022,12,2022-12-15,16.23,Completed,,Cloudy,2.3,G21379,Operator,0.23,Training
MSN04646,Sigma,2022,12,2022-12-15,16.23,Completed,,Cloudy,2.3,AO12140,Mission Commander,4.0,Training
MSN04646,Sigma,2022,12,2022-12-15,16.23,Completed,,Cloudy,2.3,AO14671,Mission Commander,4.0,Training
MSN04646,Sigma,2022,12,2022-12-15,16.23,Completed,,Cloudy,2.3,AO20080,Mission Commander,4.0,Training
MSN04646,Sigma,2022,12,2022-12-15,16.23,Completed,,Cloudy,2.3,AO22093,Mission Commander,4.0,Training
MSN04646,Sigma,2022,12,2022-12-15,16.23,Completed,,Cloudy,2.3,AO22617,Mission Commander,0.23,Training
MSN04647,Sigma,2022,12,2022-12-19,17.46,Completed,,Cloudy,4.9,AO16212,Pilot,17.46,Training
MSN04647,Sigma,2022,12,2022-12-19,17.46,Completed,,Cloudy,4.9,G22398,Operator,4.0,Training
MSN04647,Sigma,2022,12,2022-12-19,17.46,Completed,,Cloudy,4.9,G22667,Operator,4.0,Training
MSN04647,Sigma,2022,12,2022-12-19,17.46,Completed,,Cloudy,4.9,G10878,Operator,4.0,Training
MSN04647,Sigma,2022,12,2022-12-19,17.46,Completed,,Cloudy,4.9,G21379,Operator,4.0,Training
MSN04647,Sigma,2022,12,2022-12-19,17.46,Completed,,Cloudy,4.9,G21228,Operator,1.46,Training
MSN04647,Sigma,2022,12,2022-12-19,17.46,Completed,,Cloudy,4.9,AO22093,Mission Commander,4.0,Training
MSN04647,Sigma,2022,12,2022-12-19,17.46,Completed,,Cloudy,4.9,AO12000,Mission Commander,4.0,Training
MSN04647,Sigma,2022,12,2022-12-19,17.46,Completed,,Cloudy,4.9,AO11537,Mission Commander,4.0,Training
MSN04647,Sigma,2022,12,2022-12-19,17.46,Completed,,Cloudy,4.9,AO14671,Mission Commander,4.0,Training
MSN04647,Sigma,2022,12,2022-12-19,17.46,Completed,,Cloudy,4.9,AO14110,Mission Commander,1.46,Training
MSN04648,Sigma,2022,12,2022-12-09,20.0,Completed,,Cloudy,-0.9,AO13467,Pilot,20.0,Test
MSN04648,Sigma,2022,12,2022-12-09,20.0,Completed,,Cloudy,-0.9,G21379,Operator,4.0,Test
MSN04648,Sigma,2022,12,2022-12-09,20.0,Completed,,Cloudy,-0.9,G21228,Operator,4.0,Test
MSN04648,Sigma,2022,12,2022-12-09,20.0,Completed,,Cloudy,-0.9,G17472,Operator,4.0,Test
MSN04648,Sigma,2022,12,2022-12-09,20.0,Completed,,Cloudy,-0.9,G17341,Operator,4.0,Test
MSN04648,Sigma,2022,12,2022-12-09,20.0,Completed,,Cloudy,-0.9,G10878,Operator,4.0,Test
MSN04648,Sigma,2022,12,2022-12-09,20.0,Completed,,Cloudy,-0.9,AO12000,Mission Commander,4.0,Test
MSN04648,Sigma,2022,12,2022-12-09,20.0,Completed,,Cloudy,-0.9,AO21436,Mission Commander,4.0,Test
MSN04648,Sigma,2022,12,2022-12-09,20.0,Completed,,Cloudy,-0.9,AO22617,Mission Commander,4.0,Test
MSN04648,Sigma,2022,12,2022-12-09,20.0,Completed,,Cloudy,-0.9,AO14671,Mission Commander,4.0,Test
MSN04648,Sigma,2022,12,2022-12-09,20.0,Completed,,Cloudy,-0.9,AO22093,Mission Commander,4.0,Test
MSN04649,Sigma,2022,12,2022-12-05,18.76,Completed,,Clear,3.3,AO21878,Pilot,18.76,Training
MSN04649,Sigma,2022,12,2022-12-05,18.76,Completed,,Clear,3.3,G21228,Operator,4.0,Training
MSN04649,Sigma,2022,12,2022-12-05,18.76,Completed,,Clear,3.3,G17472,Operator,4.0,Training
MSN04649,Sigma,2022,12,2022-12-05,18.76,Completed,,Clear,3.3,G22667,Operator,4.0,Training
MSN04649,Sigma,2022,12,2022-12-05,18.76,Completed,,Clear,3.3,G22398,Operator,4.0,Training
MSN04649,Sigma,2022,12,2022-12-05,18.76,Completed,,Clear,3.3,G21563,Operator,2.76,Training
MSN04649,Sigma,2022,12,2022-12-05,18.76,Completed,,Clear,3.3,AO21436,Mission Commander,4.0,Training
MSN04649,Sigma,2022,12,2022-12-05,18.76,Completed,,Clear,3.3,AO22093,Mission Commander,4.0,Training
MSN04649,Sigma,2022,12,2022-12-05,18.76,Completed,,Clear,3.3,AO20080,Mission Commander,4.0,Training
MSN04649,Sigma,2022,12,2022-12-05,18.76,Completed,,Clear,3.3,AO14671,Mission Commander,4.0,Training
MSN04649,Sigma,2022,12,2022-12-05,18.76,Completed,,Clear,3.3,AO11537,Mission Commander,2.76,Training
MSN04650,Sigma,2022,12,2022-12-07,14.94,Completed,,Cloudy,7.5,AO21263,Pilot,14.94,Test
MSN04650,Sigma,2022,12,2022-12-07,14.94,Completed,,Cloudy,7.5,G17341,Operator,4.0,Test
MSN04650,Sigma,2022,12,2022-12-07,14.94,Completed,,Cloudy,7.5,G21563,Operator,4.0,Test
MSN04650,Sigma,2022,12,2022-12-07,14.94,Completed,,Cloudy,7.5,G21379,Operator,4.0,Test
MSN04650,Sigma,2022,12,2022-12-07,14.94,Completed,,Cloudy,7.5,G10878,Operator,2.94,Test
MSN04650,Sigma,2022,12,2022-12-07,14.94,Completed,,Cloudy,7.5,AO20080,Mission Commander,4.0,Test
MSN04650,Sigma,2022,12,2022-12-07,14.94,Completed,,Cloudy,7.5,AO14671,Mission Commander,4.0,Test
MSN04650,Sigma,2022,12,2022-12-07,14.94,Completed,,Cloudy,7.5,AO14110,Mission Commander,4.0,Test
MSN04650,Sigma,2022,12,2022-12-07,14.94,Completed,,Cloudy,7.5,AO19031,Mission Commander,2.94,Test
MSN04651,Sigma,2022,12,2022-12-23,15.91,Cancelled,Technical Fault,Stormy,-2.0,,,0.0,
MSN04652,Sigma,2022,12,2022-12-21,19.04,Completed,,Clear,7.9,AO20873,Pilot,19.04,Training
MSN04652,Sigma,2022,12,2022-12-21,19.04,Completed,,Clear,7.9,G17341,Operator,4.0,Training
MSN04652,Sigma,2022,12,2022-12-21,19.04,Completed,,Clear,7.9,G21228,Operator,4.0,Training
MSN04652,Sigma,2022,12,2022-12-21,19.04,Completed,,Clear,7.9,G22667,Operator,4.0,Training
MSN04652,Sigma,2022,12,2022-12-21,19.04,Completed,,Clear,7.9,G21563,Operator,4.0,Training
MSN04652,Sigma,2022,12,2022-12-21,19.04,Completed,,Clear,7.9,G10878,Operator,3.04,Training
MSN04652,Sigma,2022,12,2022-12-21,19.04,Completed,,Clear,7.9,AO20080,Mission Commander,4.0,Training
MSN04652,Sigma,2022,12,2022-12-21,19.04,Completed,,Clear,7.9,AO19031,Mission Commander,4.0,Training
MSN04652,Sigma,2022,12,2022-12-21,19.04,Completed,,Clear,7.9,AO21436,Mission Commander,4.0,Training
MSN04652,Sigma,2022,12,2022-12-21,19.04,Completed,,Clear,7.9,AO22093,Mission Commander,4.0,Training
MSN04652,Sigma,2022,12,2022-12-21,19.04,Completed,,Clear,7.9,AO14110,Mission Commander,3.04,Training
MSN04653,Sigma,2022,12,2022-12-08,16.47,Cancelled,Mission Change,Rainy,4.9,,,0.0,
MSN04654,Sigma,2022,12,2022-12-01,16.85,Completed,,Rainy,7.0,AO20873,Pilot,16.85,Combat
MSN04654,Sigma,2022,12,2022-12-01,16.85,Completed,,Rainy,7.0,G22398,Operator,4.0,Combat
MSN04654,Sigma,2022,12,2022-12-01,16.85,Completed,,Rainy,7.0,G10878,Operator,4.0,Combat
MSN04654,Sigma,2022,12,2022-12-01,16.85,Completed,,Rainy,7.0,G17341,Operator,4.0,Combat
MSN04654,Sigma,2022,12,2022-12-01,16.85,Completed,,Rainy,7.0,G22667,Operator,4.0,Combat
MSN04654,Sigma,2022,12,2022-12-01,16.85,Completed,,Rainy,7.0,G21228,Operator,0.85,Combat
MSN04654,Sigma,2022,12,2022-12-01,16.85,Completed,,Rainy,7.0,AO18862,Mission Commander,4.0,Combat
MSN04654,Sigma,2022,12,2022-12-01,16.85,Completed,,Rainy,7.0,AO22617,Mission Commander,4.0,Combat
MSN04654,Sigma,2022,12,2022-12-01,16.85,Completed,,Rainy,7.0,AO20080,Mission Commander,4.0,Combat
MSN04654,Sigma,2022,12,2022-12-01,16.85,Completed,,Rainy,7.0,AO21436,Mission Commander,4.0,Combat
MSN04654,Sigma,2022,12,2022-12-01,16.85,Completed,,Rainy,7.0,AO19031,Mission Commander,0.85,Combat
MSN04655,Sigma,2022,12,2022-12-14,16.52,Cancelled,Weather,Rainy,2.6,,,0.0,
MSN04656,Sigma,2022,12,2022-12-04,16.45,Completed,,Rainy,3.6,AO20873,Pilot,16.45,Training
MSN04656,Sigma,2022,12,2022-12-04,16.45,Completed,,Rainy,3.6,G21379,Operator,4.0,Training
MSN04656,Sigma,2022,12,2022-12-04,16.45,Completed,,Rainy,3.6,G22398,Operator,4.0,Training
MSN04656,Sigma,2022,12,2022-12-04,16.45,Completed,,Rainy,3.6,G22667,Operator,4.0,Training
MSN04656,Sigma,2022,12,2022-12-04,16.45,Completed,,Rainy,3.6,G21228,Operator,4.0,Training
MSN04656,Sigma,2022,12,2022-12-04,16.45,Completed,,Rainy,3.6,G17341,Operator,0.45,Training
MSN04656,Sigma,2022,12,2022-12-04,16.45,Completed,,Rainy,3.6,AO14671,Mission Commander,4.0,Training
MSN04656,Sigma,2022,12,2022-12-04,16.45,Completed,,Rainy,3.6,AO12000,Mission Commander,4.0,Training
MSN04656,Sigma,2022,12,2022-12-04,16.45,Completed,,Rainy,3.6,AO11537,Mission Commander,4.0,Training
MSN04656,Sigma,2022,12,2022-12-04,16.45,Completed,,Rainy,3.6,AO22093,Mission Commander,4.0,Training
MSN04656,Sigma,2022,12,2022-12-04,16.45,Completed,,Rainy,3.6,AO14110,Mission Commander,0.45,Training
MSN04657,Sigma,2022,12,2022-12-28,15.05,Completed,,Clear,5.8,AO17508,Pilot,15.05,Test
MSN04657,Sigma,2022,12,2022-12-28,15.05,Completed,,Clear,5.8,G22667,Operator,4.0,Test
MSN04657,Sigma,2022,12,2022-12-28,15.05,Completed,,Clear,5.8,G21228,Operator,4.0,Test
MSN04657,Sigma,2022,12,2022-12-28,15.05,Completed,,Clear,5.8,G21379,Operator,4.0,Test
MSN04657,Sigma,2022,12,2022-12-28,15.05,Completed,,Clear,5.8,G21563,Operator,3.05,Test
MSN04657,Sigma,2022,12,2022-12-28,15.05,Completed,,Clear,5.8,AO22093,Mission Commander,4.0,Test
