mission_id,aircraft_id,department,year,month,mission_date,aircraft_age_years,planned_duration_hours,actual_duration_hours,hours_returned_early,pre_flight_check_minutes,pre_flight_issue_found,post_flight_check_minutes,had_inflight_technical_problem,problem_type,problem_duration_minutes,effective_condition_score
MSN04249,TB2-G01,Gamma,2026,4,2026-04-12,6,18.24,18.24,0.0,128.3,False,113.5,True,Communication Link,29.6,88.4
MSN04250,TB2-G03,Gamma,2026,4,2026-04-06,5,14.64,11.17,3.47,120.6,False,103.5,True,Electrical System,208.2,89.4
MSN04251,TB2-G01,Gamma,2026,4,2026-04-27,6,18.05,18.05,0.0,166.7,True,129.3,False,,0.0,88.4
MSN04252,TB2-G01,Gamma,2026,4,2026-04-21,6,15.35,15.35,0.0,107.6,False,127.2,False,,0.0,88.4
MSN04253,TB2-G01,Gamma,2026,5,2026-05-27,6,16.7,16.7,0.0,111.9,False,98.7,False,,0.0,79.9
MSN04255,TB2-G04,Gamma,2026,5,2026-05-08,5,17.9,17.9,0.0,97.2,False,126.2,False,,0.0,86.0
MSN04256,TB2-G01,Gamma,2026,5,2026-05-06,6,18.22,18.22,0.0,129.0,False,110.9,False,,0.0,79.9
MSN04257,TB2-G03,Gamma,2026,5,2026-05-07,5,19.19,19.19,0.0,112.1,False,106.3,False,,0.0,90.5
MSN04258,TB2-G04,Gamma,2026,5,2026-05-05,5,16.13,14.98,1.15,130.8,False,109.9,True,Sensor/Payload,69.0,86.0
MSN04259,TB2-G03,Gamma,2026,5,2026-05-07,5,19.81,16.07,3.74,171.6,True,108.6,True,Engine,224.4,90.5
MSN04260,TB2-G04,Gamma,2026,5,2026-05-08,5,19.21,19.21,0.0,104.3,False,99.9,False,,0.0,86.0
MSN04261,TB2-G04,Gamma,2026,5,2026-05-28,5,14.66,14.66,0.0,105.7,False,115.4,False,,0.0,86.0
MSN04262,TB2-G04,Gamma,2026,5,2026-05-23,5,16.12,16.12,0.0,127.3,True,117.8,False,,0.0,86.0
MSN04263,TB2-G02,Gamma,2026,5,2026-05-26,4,15.46,14.6,0.86,108.7,False,107.8,True,Sensor/Payload,51.6,91.9
MSN04264,TB2-G04,Gamma,2026,5,2026-05-08,5,18.02,18.02,0.0,117.1,False,100.0,False,,0.0,86.0
MSN04265,TB2-G03,Gamma,2026,5,2026-05-05,5,20.0,20.0,0.0,136.2,False,94.7,False,,0.0,90.5
MSN04266,TB2-G01,Gamma,2026,5,2026-05-26,6,20.0,20.0,0.0,84.3,False,109.1,False,,0.0,79.9
MSN04267,TB2-G04,Gamma,2026,5,2026-05-23,5,14.71,14.71,0.0,116.6,False,113.3,True,Communication Link,5.0,86.0
MSN04268,TB2-G01,Gamma,2026,6,2026-06-26,6,18.89,18.89,0.0,110.1,False,89.9,False,,0.0,82.9
MSN04269,TB2-G01,Gamma,2026,6,2026-06-05,6,14.92,14.92,0.0,137.5,False,125.9,False,,0.0,82.9
MSN04271,TB2-G03,Gamma,2026,6,2026-06-03,5,17.53,17.53,0.0,114.6,False,103.7,True,Control Surface,37.0,85.9
MSN04272,TB2-G03,Gamma,2026,6,2026-06-08,5,19.46,19.46,0.0,88.6,False,96.1,False,,0.0,85.9
MSN04273,TB2-G03,Gamma,2026,6,2026-06-23,5,19.39,19.39,0.0,99.4,False,108.6,False,,0.0,85.9
MSN04274,TB2-G01,Gamma,2026,6,2026-06-26,6,17.97,17.97,0.0,157.8,True,132.6,False,,0.0,82.9
MSN04275,TB2-G02,Gamma,2026,6,2026-06-17,4,16.94,16.94,0.0,140.2,True,77.8,False,,0.0,90.0
MSN04276,TB2-G03,Gamma,2026,6,2026-06-14,5,15.2,15.2,0.0,123.4,False,101.7,False,,0.0,85.9
MSN04277,TB2-G02,Gamma,2026,6,2026-06-01,4,15.5,15.5,0.0,112.0,False,95.0,False,,0.0,90.0
MSN04278,TB2-G04,Gamma,2026,6,2026-06-27,5,18.36,18.36,0.0,110.0,False,93.0,False,,0.0,82.2
MSN04279,TB2-G02,Gamma,2026,6,2026-06-12,4,17.35,13.45,3.9,66.5,False,105.6,True,Communication Link,234.0,90.0
MSN04280,TB2-G03,Gamma,2026,6,2026-06-08,5,17.24,17.24,0.0,205.0,True,117.8,False,,0.0,85.9
MSN04281,TB2-G04,Gamma,2026,6,2026-06-11,5,14.98,14.98,0.0,117.1,False,114.3,False,,0.0,82.2
MSN04282,TB2-G03,Gamma,2026,6,2026-06-03,5,15.2,15.2,0.0,109.2,False,103.9,False,,0.0,85.9
MSN04283,TB2-G03,Gamma,2026,6,2026-06-06,5,14.99,14.99,0.0,167.0,True,115.7,False,,0.0,85.9
MSN04284,TB2-G03,Gamma,2026,6,2026-06-03,5,19.77,19.77,0.0,98.1,False,97.7,False,,0.0,85.9
MSN04285,TB2-G02,Gamma,2026,6,2026-06-17,4,13.57,13.57,0.0,95.9,False,103.1,False,,0.0,90.0
MSN04286,TB2-G02,Gamma,2026,6,2026-06-28,4,19.68,19.68,0.0,106.4,False,110.1,False,,0.0,90.0
MSN04287,TB2-G01,Gamma,2026,6,2026-06-16,6,19.62,19.62,0.0,121.9,False,111.6,False,,0.0,82.9
MSN04288,TB2-G02,Gamma,2026,6,2026-06-23,4,18.63,18.63,0.0,103.4,False,95.4,False,,0.0,90.0
MSN04289,TB2-G04,Gamma,2026,6,2026-06-23,5,13.78,13.78,0.0,97.2,False,104.2,False,,0.0,82.2
MSN04290,TB2-G02,Gamma,2026,6,2026-06-20,4,15.18,15.18,0.0,88.6,False,101.2,False,,0.0,90.0
MSN04291,TB2-G02,Gamma,2026,6,2026-06-09,4,19.53,19.53,0.0,95.8,False,93.4,False,,0.0,90.0
MSN04292,TB2-G04,Gamma,2026,6,2026-06-23,5,14.31,14.31,0.0,122.2,False,86.0,False,,0.0,82.2
MSN04293,TB2-S04,Sigma,2021,1,2021-01-20,0,18.79,18.79,0.0,49.9,False,55.4,False,,0.0,80.7
MSN04295,TB2-S04,Sigma,2021,1,2021-01-08,0,15.32,15.32,0.0,119.6,True,56.1,False,,0.0,80.7
MSN04296,TB2-S04,Sigma,2021,1,2021-01-23,0,19.39,19.39,0.0,59.8,False,66.2,False,,0.0,80.7
MSN04297,TB2-S04,Sigma,2021,1,2021-01-25,0,16.64,16.64,0.0,38.2,False,75.2,False,,0.0,80.7
MSN04298,TB2-S04,Sigma,2021,1,2021-01-13,0,13.62,13.62,0.0,116.0,True,42.9,False,,0.0,80.7
MSN04301,TB2-S04,Sigma,2021,1,2021-01-10,0,17.46,17.46,0.0,92.4,True,67.0,False,,0.0,80.7
MSN04302,TB2-S04,Sigma,2021,1,2021-01-25,0,18.74,18.74,0.0,60.4,False,33.2,False,,0.0,80.7
MSN04303,TB2-S04,Sigma,2021,1,2021-01-01,0,16.77,16.77,0.0,60.4,False,55.7,False,,0.0,80.7
MSN04304,TB2-S04,Sigma,2021,2,2021-02-24,0,17.91,17.91,0.0,53.7,False,44.2,False,,0.0,80.6
MSN04305,TB2-S04,Sigma,2021,2,2021-02-22,0,16.69,16.69,0.0,30.0,False,37.6,False,,0.0,80.6
MSN04306,TB2-S04,Sigma,2021,2,2021-02-12,0,15.3,15.3,0.0,74.6,False,52.0,False,,0.0,80.6
MSN04307,TB2-S04,Sigma,2021,2,2021-02-11,0,16.12,16.12,0.0,58.7,False,62.9,False,,0.0,80.6
MSN04308,TB2-S04,Sigma,2021,2,2021-02-14,0,17.17,17.17,0.0,58.0,True,64.8,False,,0.0,80.6
MSN04309,TB2-S04,Sigma,2021,2,2021-02-20,0,20.0,20.0,0.0,48.6,False,59.4,False,,0.0,80.6
MSN04310,TB2-S04,Sigma,2021,2,2021-02-02,0,20.0,20.0,0.0,48.0,False,63.0,False,,0.0,80.6
MSN04311,TB2-S04,Sigma,2021,2,2021-02-25,0,20.0,20.0,0.0,61.6,False,70.2,False,,0.0,80.6
MSN04312,TB2-S04,Sigma,2021,2,2021-02-10,0,16.17,16.17,0.0,103.9,True,73.9,False,,0.0,80.6
MSN04313,TB2-S04,Sigma,2021,2,2021-02-13,0,17.46,17.46,0.0,47.3,False,45.7,False,,0.0,80.6
MSN04314,TB2-S04,Sigma,2021,2,2021-02-01,0,17.39,17.39,0.0,62.1,False,33.7,False,,0.0,80.6
MSN04315,TB2-S04,Sigma,2021,3,2021-03-27,0,15.73,15.73,0.0,54.2,False,78.0,True,Communication Link,26.5,75.7
MSN04317,TB2-S04,Sigma,2021,3,2021-03-10,0,18.05,18.05,0.0,61.3,False,69.9,False,,0.0,75.7
MSN04318,TB2-S04,Sigma,2021,3,2021-03-24,0,16.48,16.48,0.0,66.6,False,58.4,False,,0.0,75.7
MSN04320,TB2-S04,Sigma,2021,3,2021-03-26,0,16.74,16.74,0.0,59.0,False,54.9,False,,0.0,75.7
MSN04321,TB2-S04,Sigma,2021,3,2021-03-08,0,17.3,17.3,0.0,45.1,False,89.5,True,Electrical System,24.1,75.7
MSN04322,TB2-S04,Sigma,2021,3,2021-03-06,0,17.03,17.03,0.0,52.2,False,77.8,False,,0.0,75.7
MSN04323,TB2-S04,Sigma,2021,3,2021-03-15,0,20.0,20.0,0.0,154.7,True,83.7,False,,0.0,75.7
MSN04324,TB2-S04,Sigma,2021,3,2021-03-14,0,12.68,12.68,0.0,59.5,False,62.4,False,,0.0,75.7
MSN04325,TB2-S04,Sigma,2021,3,2021-03-20,0,15.03,15.03,0.0,111.7,True,50.6,False,,0.0,75.7
MSN04326,TB2-S04,Sigma,2021,3,2021-03-24,0,17.24,17.24,0.0,49.1,False,53.4,False,,0.0,75.7
MSN04327,TB2-S04,Sigma,2021,3,2021-03-23,0,15.41,15.41,0.0,74.6,False,40.1,False,,0.0,75.7
MSN04329,TB2-S04,Sigma,2021,3,2021-03-17,0,15.16,15.16,0.0,78.5,True,54.9,False,,0.0,75.7
MSN04330,TB2-S04,Sigma,2021,3,2021-03-06,0,14.87,14.87,0.0,78.9,True,58.3,False,,0.0,75.7
MSN04331,TB2-S04,Sigma,2021,3,2021-03-06,0,17.76,14.17,3.59,52.7,False,46.6,True,Navigation/GPS,215.4,75.7
MSN04333,TB2-S04,Sigma,2021,4,2021-04-26,0,17.58,17.58,0.0,62.4,False,64.8,False,,0.0,74.2
MSN04334,TB2-S04,Sigma,2021,4,2021-04-18,0,15.64,15.64,0.0,61.8,False,56.8,False,,0.0,74.2
MSN04336,TB2-S04,Sigma,2021,4,2021-04-16,0,17.24,16.67,0.57,58.9,False,65.4,True,Control Surface,34.2,74.2
MSN04337,TB2-S04,Sigma,2021,4,2021-04-27,0,19.35,19.35,0.0,71.8,False,56.4,False,,0.0,74.2
MSN04338,TB2-S04,Sigma,2021,4,2021-04-13,0,15.15,15.15,0.0,66.7,False,58.6,False,,0.0,74.2
MSN04339,TB2-S04,Sigma,2021,4,2021-04-18,0,16.67,16.67,0.0,39.0,False,58.2,False,,0.0,74.2
MSN04340,TB2-S04,Sigma,2021,4,2021-04-12,0,14.66,14.66,0.0,54.2,False,69.7,False,,0.0,74.2
MSN04341,TB2-S04,Sigma,2021,4,2021-04-19,0,16.09,16.09,0.0,62.5,False,69.2,False,,0.0,74.2
MSN04342,TB2-S04,Sigma,2021,4,2021-04-13,0,19.9,19.9,0.0,77.5,False,51.2,False,,0.0,74.2
MSN04343,TB2-S04,Sigma,2021,4,2021-04-16,0,14.92,14.92,0.0,91.2,True,63.6,False,,0.0,74.2
MSN04344,TB2-S04,Sigma,2021,4,2021-04-23,0,13.88,13.88,0.0,119.9,True,54.1,False,,0.0,74.2
MSN04345,TB2-S04,Sigma,2021,4,2021-04-21,0,16.13,16.13,0.0,127.8,True,62.0,False,,0.0,74.2
MSN04346,TB2-S04,Sigma,2021,4,2021-04-17,0,15.62,15.62,0.0,70.9,False,60.6,False,,0.0,74.2
MSN04347,TB2-S04,Sigma,2021,4,2021-04-09,0,19.86,19.86,0.0,59.6,False,48.3,False,,0.0,74.2
MSN04348,TB2-S04,Sigma,2021,4,2021-04-13,0,19.16,19.16,0.0,91.0,False,57.4,False,,0.0,74.2
MSN04349,TB2-S04,Sigma,2021,4,2021-04-02,0,20.0,20.0,0.0,44.3,False,77.0,False,,0.0,74.2
MSN04350,TB2-S04,Sigma,2021,4,2021-04-17,0,16.18,16.18,0.0,140.5,True,60.5,False,,0.0,74.2
MSN04351,TB2-S04,Sigma,2021,4,2021-04-05,0,17.04,17.04,0.0,42.8,False,69.7,False,,0.0,74.2
MSN04352,TB2-S04,Sigma,2021,4,2021-04-07,0,18.27,18.27,0.0,63.0,False,66.7,False,,0.0,74.2
MSN04353,TB2-S04,Sigma,2021,5,2021-05-21,0,14.63,14.63,0.0,66.7,False,47.0,False,,0.0,72.7
MSN04354,TB2-S04,Sigma,2021,5,2021-05-11,0,17.26,17.26,0.0,56.0,False,63.7,True,Navigation/GPS,25.1,72.7
MSN04355,TB2-S04,Sigma,2021,5,2021-05-24,0,16.8,14.15,2.65,42.2,False,58.2,True,Navigation/GPS,159.0,72.7
MSN04356,TB2-S04,Sigma,2021,5,2021-05-18,0,18.2,17.65,0.55,51.2,False,58.2,True,Navigation/GPS,33.0,72.7
MSN04357,TB2-S04,Sigma,2021,5,2021-05-26,0,15.73,15.73,0.0,87.2,True,56.4,False,,0.0,72.7
MSN04358,TB2-S04,Sigma,2021,5,2021-05-13,0,18.37,18.37,0.0,53.4,False,63.3,False,,0.0,72.7
MSN04359,TB2-S04,Sigma,2021,5,2021-05-21,0,20.0,20.0,0.0,49.6,False,52.2,True,Communication Link,43.2,72.7
MSN04360,TB2-S04,Sigma,2021,5,2021-05-21,0,18.89,18.89,0.0,53.7,False,61.3,False,,0.0,72.7
MSN04361,TB2-S04,Sigma,2021,5,2021-05-22,0,14.15,14.15,0.0,76.5,True,63.6,True,Control Surface,34.3,72.7
MSN04362,TB2-S04,Sigma,2021,5,2021-05-08,0,17.06,17.06,0.0,61.0,False,52.9,False,,0.0,72.7
MSN04363,TB2-S04,Sigma,2021,5,2021-05-05,0,15.29,15.29,0.0,77.3,False,65.1,False,,0.0,72.7
MSN04364,TB2-S04,Sigma,2021,5,2021-05-19,0,18.58,18.58,0.0,117.1,True,84.5,False,,0.0,72.7
MSN04365,TB2-S04,Sigma,2021,5,2021-05-26,0,16.28,16.28,0.0,90.3,True,62.3,False,,0.0,72.7
MSN04366,TB2-S04,Sigma,2021,5,2021-05-17,0,15.19,15.19,0.0,49.5,False,59.8,False,,0.0,72.7
MSN04367,TB2-S04,Sigma,2021,5,2021-05-28,0,15.36,15.36,0.0,30.0,False,30.0,False,,0.0,72.7
MSN04368,TB2-S04,Sigma,2021,5,2021-05-24,0,18.42,18.42,0.0,61.5,False,77.4,False,,0.0,72.7
MSN04369,TB2-S04,Sigma,2021,5,2021-05-11,0,17.07,17.07,0.0,71.6,False,57.5,False,,0.0,72.7
MSN04370,TB2-S04,Sigma,2021,5,2021-05-07,0,15.55,15.55,0.0,105.3,True,89.8,False,,0.0,72.7
MSN04371,TB2-S04,Sigma,2021,5,2021-05-19,0,15.34,15.34,0.0,40.3,False,63.0,False,,0.0,72.7
MSN04372,TB2-S04,Sigma,2021,5,2021-05-23,0,19.18,19.18,0.0,54.3,False,57.3,False,,0.0,72.7
MSN04373,TB2-S04,Sigma,2021,5,2021-05-22,0,19.69,19.69,0.0,65.3,False,50.0,False,,0.0,72.7
MSN04374,TB2-S04,Sigma,2021,5,2021-05-04,0,19.24,19.24,0.0,78.2,True,60.4,False,,0.0,72.7
MSN04375,TB2-S04,Sigma,2021,5,2021-05-07,0,13.48,13.48,0.0,45.2,False,54.5,False,,0.0,72.7
MSN04376,TB2-S04,Sigma,2021,5,2021-05-18,0,15.45,15.45,0.0,74.8,False,60.0,False,,0.0,72.7
MSN04377,TB2-S04,Sigma,2021,5,2021-05-16,0,12.69,12.69,0.0,105.1,True,64.7,False,,0.0,72.7
MSN04378,TB2-S04,Sigma,2021,5,2021-05-11,0,19.07,19.07,0.0,128.5,True,58.7,False,,0.0,72.7
MSN04379,TB2-S04,Sigma,2021,5,2021-05-20,0,16.71,16.71,0.0,51.0,False,65.9,False,,0.0,72.7
MSN04380,TB2-S04,Sigma,2021,5,2021-05-14,0,15.74,15.74,0.0,76.5,False,48.6,False,,0.0,72.7
MSN04381,TB2-S04,Sigma,2021,5,2021-05-13,0,15.14,15.14,0.0,56.1,False,55.4,False,,0.0,72.7
MSN04382,TB2-S04,Sigma,2021,5,2021-05-12,0,16.92,9.27,7.65,51.3,False,59.8,True,Navigation/GPS,459.0,72.7
MSN04383,TB2-S04,Sigma,2021,5,2021-05-28,0,13.09,13.09,0.0,88.5,True,60.8,True,Navigation/GPS,17.8,72.7
MSN04384,TB2-S04,Sigma,2021,6,2021-06-26,0,18.71,18.71,0.0,55.2,False,65.6,True,Control Surface,33.7,80.5
MSN04385,TB2-S04,Sigma,2021,6,2021-06-19,0,14.2,14.2,0.0,48.2,False,37.3,True,Sensor/Payload,16.0,80.5
MSN04386,TB2-S04,Sigma,2021,6,2021-06-27,0,16.04,16.04,0.0,62.1,False,43.4,False,,0.0,80.5
MSN04387,TB2-S04,Sigma,2021,6,2021-06-06,0,15.65,15.65,0.0,58.5,False,65.4,False,,0.0,80.5
MSN04388,TB2-S04,Sigma,2021,6,2021-06-03,0,20.0,20.0,0.0,36.8,False,55.6,False,,0.0,80.5
MSN04389,TB2-S04,Sigma,2021,6,2021-06-24,0,16.92,16.92,0.0,41.0,False,86.9,False,,0.0,80.5
MSN04390,TB2-S04,Sigma,2021,6,2021-06-04,0,16.36,16.36,0.0,62.6,False,59.5,False,,0.0,80.5
MSN04391,TB2-S04,Sigma,2021,6,2021-06-02,0,16.72,16.72,0.0,66.4,False,41.6,False,,0.0,80.5
MSN04392,TB2-S04,Sigma,2021,6,2021-06-26,0,17.75,17.75,0.0,58.0,False,42.8,False,,0.0,80.5
MSN04393,TB2-S04,Sigma,2021,6,2021-06-22,0,15.58,15.58,0.0,59.1,False,65.2,False,,0.0,80.5
MSN04394,TB2-S04,Sigma,2021,6,2021-06-07,0,15.79,15.79,0.0,79.1,False,75.1,False,,0.0,80.5
MSN04395,TB2-S04,Sigma,2021,6,2021-06-07,0,13.47,13.47,0.0,76.9,False,65.1,False,,0.0,80.5
MSN04396,TB2-S04,Sigma,2021,6,2021-06-26,0,18.07,18.07,0.0,51.7,False,65.6,False,,0.0,80.5
MSN04397,TB2-S04,Sigma,2021,6,2021-06-20,0,12.68,12.68,0.0,63.3,False,74.0,False,,0.0,80.5
MSN04398,TB2-S04,Sigma,2021,6,2021-06-15,0,17.75,17.75,0.0,112.6,True,49.7,False,,0.0,80.5
MSN04399,TB2-S04,Sigma,2021,6,2021-06-28,0,20.0,19.45,0.55,52.9,False,67.3,True,Engine,33.0,80.5
MSN04400,TB2-S04,Sigma,2021,6,2021-06-14,0,17.32,17.32,0.0,69.2,False,63.7,False,,0.0,80.5
MSN04401,TB2-S04,Sigma,2021,6,2021-06-22,0,15.85,15.85,0.0,50.1,False,52.3,False,,0.0,80.5
MSN04402,TB2-S04,Sigma,2021,7,2021-07-05,0,16.9,16.9,0.0,62.8,False,80.2,False,,0.0,70.5
MSN04403,TB2-S04,Sigma,2021,7,2021-07-13,0,19.05,19.05,0.0,69.6,False,53.4,False,,0.0,70.5
MSN04404,TB2-S04,Sigma,2021,7,2021-07-03,0,17.24,17.24,0.0,78.9,False,35.2,False,,0.0,70.5
MSN04405,TB2-S04,Sigma,2021,7,2021-07-11,0,17.6,17.6,0.0,68.7,False,60.2,False,,0.0,70.5
MSN04406,TB2-S04,Sigma,2021,7,2021-07-22,0,19.53,19.53,0.0,30.4,False,68.5,False,,0.0,70.5
MSN04407,TB2-S04,Sigma,2021,7,2021-07-16,0,16.88,16.88,0.0,57.7,False,75.5,False,,0.0,70.5
MSN04408,TB2-S04,Sigma,2021,7,2021-07-07,0,13.74,13.74,0.0,90.5,True,54.8,False,,0.0,70.5
MSN04409,TB2-S04,Sigma,2021,7,2021-07-17,0,18.57,18.57,0.0,47.8,False,76.5,False,,0.0,70.5
MSN04410,TB2-S04,Sigma,2021,7,2021-07-21,0,18.21,18.21,0.0,54.5,False,45.1,True,Control Surface,36.5,70.5
MSN04411,TB2-S04,Sigma,2021,7,2021-07-11,0,16.71,16.71,0.0,90.5,True,67.2,False,,0.0,70.5
MSN04412,TB2-S04,Sigma,2021,7,2021-07-18,0,20.0,20.0,0.0,79.0,True,47.8,False,,0.0,70.5
MSN04413,TB2-S04,Sigma,2021,7,2021-07-02,0,17.97,17.97,0.0,90.9,True,67.0,False,,0.0,70.5
MSN04414,TB2-S04,Sigma,2021,7,2021-07-07,0,18.12,18.12,0.0,60.2,False,54.1,False,,0.0,70.5
MSN04415,TB2-S04,Sigma,2021,7,2021-07-22,0,17.94,17.94,0.0,47.9,False,47.9,True,Communication Link,12.4,70.5
MSN04416,TB2-S04,Sigma,2021,7,2021-07-19,0,14.84,14.84,0.0,125.3,True,42.6,False,,0.0,70.5
MSN04417,TB2-S04,Sigma,2021,7,2021-07-18,0,20.0,20.0,0.0,59.8,False,48.7,True,Electrical System,18.1,70.5
MSN04418,TB2-S04,Sigma,2021,7,2021-07-22,0,19.85,19.85,0.0,92.1,True,42.0,True,Communication Link,19.2,70.5
MSN04419,TB2-S04,Sigma,2021,7,2021-07-18,0,15.26,15.26,0.0,90.6,True,50.4,False,,0.0,70.5
MSN04420,TB2-S04,Sigma,2021,8,2021-08-21,0,18.39,18.39,0.0,60.8,False,43.7,False,,0.0,74.8
MSN04421,TB2-S04,Sigma,2021,8,2021-08-09,0,15.09,14.04,1.05,52.2,False,44.4,True,Navigation/GPS,63.0,74.8
MSN04422,TB2-S04,Sigma,2021,8,2021-08-13,0,18.82,18.82,0.0,96.2,True,76.2,False,,0.0,74.8
MSN04423,TB2-S04,Sigma,2021,8,2021-08-01,0,14.67,14.67,0.0,53.4,False,60.2,False,,0.0,74.8
MSN04424,TB2-S04,Sigma,2021,8,2021-08-05,0,15.0,15.0,0.0,63.6,False,78.5,True,Navigation/GPS,22.1,74.8
MSN04425,TB2-S04,Sigma,2021,8,2021-08-08,0,19.37,19.37,0.0,62.5,False,60.3,False,,0.0,74.8
MSN04426,TB2-S04,Sigma,2021,8,2021-08-02,0,18.92,18.92,0.0,63.6,False,51.4,False,,0.0,74.8
MSN04427,TB2-S04,Sigma,2021,8,2021-08-21,0,15.64,15.64,0.0,60.0,False,71.9,False,,0.0,74.8
MSN04428,TB2-S04,Sigma,2021,8,2021-08-27,0,18.26,18.26,0.0,70.0,False,51.2,False,,0.0,74.8
MSN04429,TB2-S04,Sigma,2021,8,2021-08-04,0,14.66,14.66,0.0,55.3,False,57.9,False,,0.0,74.8
MSN04430,TB2-S04,Sigma,2021,8,2021-08-03,0,16.41,16.41,0.0,128.3,True,82.5,True,Sensor/Payload,27.7,74.8
MSN04431,TB2-S04,Sigma,2021,8,2021-08-08,0,15.05,15.05,0.0,66.2,False,80.1,False,,0.0,74.8
MSN04432,TB2-S04,Sigma,2021,8,2021-08-16,0,20.0,20.0,0.0,53.9,False,64.4,False,,0.0,74.8
MSN04434,TB2-S04,Sigma,2021,8,2021-08-01,0,13.5,13.5,0.0,58.3,False,72.9,True,Control Surface,35.4,74.8
MSN04435,TB2-S04,Sigma,2021,9,2021-09-21,0,20.0,20.0,0.0,111.8,True,59.3,False,,0.0,76.0
MSN04436,TB2-S04,Sigma,2021,9,2021-09-24,0,17.65,17.65,0.0,57.3,False,60.6,False,,0.0,76.0
MSN04437,TB2-S04,Sigma,2021,9,2021-09-08,0,20.0,20.0,0.0,50.0,False,52.6,False,,0.0,76.0
MSN04438,TB2-S04,Sigma,2021,9,2021-09-03,0,14.73,14.73,0.0,54.3,False,68.9,False,,0.0,76.0
MSN04439,TB2-S04,Sigma,2021,9,2021-09-23,0,17.07,17.07,0.0,102.6,True,54.9,True,Sensor/Payload,18.6,76.0
MSN04440,TB2-S04,Sigma,2021,9,2021-09-05,0,17.26,17.26,0.0,44.2,False,59.5,False,,0.0,76.0
MSN04441,TB2-S04,Sigma,2021,9,2021-09-28,0,14.2,10.88,3.32,102.6,True,40.2,True,Electrical System,199.2,76.0
MSN04442,TB2-S04,Sigma,2021,9,2021-09-21,0,15.6,15.6,0.0,65.2,True,71.4,False,,0.0,76.0
MSN04443,TB2-S04,Sigma,2021,9,2021-09-27,0,16.66,16.66,0.0,125.2,True,51.8,False,,0.0,76.0
MSN04444,TB2-S04,Sigma,2021,9,2021-09-27,0,13.59,13.59,0.0,56.5,False,64.2,False,,0.0,76.0
MSN04445,TB2-S04,Sigma,2021,9,2021-09-19,0,18.3,18.3,0.0,61.9,False,55.8,False,,0.0,76.0
MSN04446,TB2-S04,Sigma,2021,9,2021-09-21,0,20.0,20.0,0.0,117.4,True,62.0,False,,0.0,76.0
MSN04447,TB2-S04,Sigma,2021,9,2021-09-09,0,15.56,15.56,0.0,59.0,False,77.4,False,,0.0,76.0
MSN04448,TB2-S04,Sigma,2021,9,2021-09-25,0,17.91,17.91,0.0,49.8,False,80.5,False,,0.0,76.0
MSN04449,TB2-S04,Sigma,2021,9,2021-09-23,0,17.09,17.09,0.0,63.0,False,60.3,False,,0.0,76.0
MSN04450,TB2-S04,Sigma,2021,9,2021-09-17,0,15.83,15.83,0.0,65.1,False,62.3,False,,0.0,76.0
MSN04451,TB2-S04,Sigma,2021,9,2021-09-02,0,16.57,16.57,0.0,78.0,False,54.6,False,,0.0,76.0
MSN04452,TB2-S04,Sigma,2021,10,2021-10-18,0,15.95,15.95,0.0,87.6,True,91.8,False,,0.0,77.8
MSN04453,TB2-S04,Sigma,2021,10,2021-10-07,0,19.2,19.2,0.0,57.5,False,58.3,False,,0.0,77.8
MSN04454,TB2-S04,Sigma,2021,10,2021-10-27,0,16.23,16.23,0.0,69.5,False,44.0,False,,0.0,77.8
MSN04455,TB2-S04,Sigma,2021,10,2021-10-21,0,16.49,16.49,0.0,54.4,False,76.4,False,,0.0,77.8
MSN04456,TB2-S04,Sigma,2021,10,2021-10-20,0,18.37,18.37,0.0,50.9,False,63.8,False,,0.0,77.8
MSN04457,TB2-S04,Sigma,2021,10,2021-10-03,0,16.84,16.84,0.0,106.2,True,85.2,False,,0.0,77.8
MSN04458,TB2-S04,Sigma,2021,11,2021-11-10,0,20.0,20.0,0.0,75.8,False,41.2,False,,0.0,74.2
MSN04459,TB2-S04,Sigma,2021,11,2021-11-09,0,17.43,17.08,0.35,125.8,True,68.6,True,Engine,21.0,74.2
MSN04460,TB2-S04,Sigma,2021,11,2021-11-24,0,18.54,18.54,0.0,68.9,False,38.1,False,,0.0,74.2
MSN04461,TB2-S04,Sigma,2021,11,2021-11-09,0,13.76,13.76,0.0,68.4,False,49.0,False,,0.0,74.2
MSN04462,TB2-S04,Sigma,2021,11,2021-11-27,0,16.51,16.51,0.0,64.2,False,61.0,False,,0.0,74.2
MSN04463,TB2-S04,Sigma,2021,11,2021-11-10,0,15.28,14.53,0.75,99.5,True,66.1,True,Control Surface,45.0,74.2
MSN04465,TB2-S04,Sigma,2021,11,2021-11-26,0,17.58,17.58,0.0,57.5,False,63.0,True,Navigation/GPS,21.1,74.2
MSN04466,TB2-S04,Sigma,2021,11,2021-11-08,0,15.9,15.9,0.0,106.8,True,58.7,False,,0.0,74.2
MSN04467,TB2-S04,Sigma,2021,11,2021-11-28,0,17.69,17.69,0.0,66.6,False,92.4,False,,0.0,74.2
MSN04469,TB2-S04,Sigma,2021,11,2021-11-21,0,19.91,19.91,0.0,81.4,True,49.8,False,,0.0,74.2
MSN04471,TB2-S04,Sigma,2021,12,2021-12-09,0,14.6,14.6,0.0,60.8,False,71.0,True,Sensor/Payload,24.4,75.4
