shot_id,person_id,department,shot_date,shot_sequence_number,is_first_shot,shot_type,outcome
G24625-S004,G24625,Gamma,2024-08-15,4,False,Artillery Spotting,Successful
G24625-S005,G24625,Gamma,2025-01-26,5,False,PUA,Successful
G24625-S006,G24625,Gamma,2025-08-25,6,False,Training,Successful
G24625-S007,G24625,Gamma,2025-09-10,7,False,Laser-guided,Successful
G24625-S008,G24625,Gamma,2025-09-26,8,False,Artillery Spotting,Successful
G24625-S009,G24625,Gamma,2025-11-18,9,False,Laser-guided,Successful
G24625-S010,G24625,Gamma,2026-01-18,10,False,PUA,Failed
G08825-S001,G08825,Gamma,2025-04-11,1,True,Laser-guided,Successful
G08825-S002,G08825,Gamma,2025-04-21,2,False,Laser-guided,Successful
G08825-S003,G08825,Gamma,2025-07-21,3,False,PUA,Successful
G08825-S004,G08825,Gamma,2026-03-10,4,False,PUA,Successful
G08825-S005,G08825,Gamma,2026-05-02,5,False,Artillery Spotting,Successful
G08825-S006,G08825,Gamma,2026-06-06,6,False,PUA,Successful
G22914-S001,G22914,Gamma,2025-07-16,1,True,Laser-guided,Successful
G22914-S002,G22914,Gamma,2025-10-03,2,False,Training,Successful
G22914-S003,G22914,Gamma,2025-10-30,3,False,PUA,Failed
G22914-S004,G22914,Gamma,2025-12-26,4,False,PUA,Successful
G22914-S005,G22914,Gamma,2025-12-27,5,False,Laser-guided,Failed
G22914-S006,G22914,Gamma,2026-02-19,6,False,Artillery Spotting,Successful
G22914-S007,G22914,Gamma,2026-05-21,7,False,PUA,Successful
G23950-S001,G23950,Gamma,2023-06-22,1,True,PUA,Successful
G23950-S002,G23950,Gamma,2023-09-16,2,False,PUA,Successful
G23950-S003,G23950,Gamma,2023-10-04,3,False,Laser-guided,Failed
G23950-S004,G23950,Gamma,2023-10-13,4,False,Laser-guided,Failed
G23950-S005,G23950,Gamma,2024-07-28,5,False,Training,Successful
G23950-S006,G23950,Gamma,2024-07-29,6,False,Artillery Spotting,Successful
G23950-S007,G23950,Gamma,2024-09-03,7,False,PUA,Failed
G23950-S008,G23950,Gamma,2024-10-22,8,False,PUA,Successful
G23950-S009,G23950,Gamma,2025-02-03,9,False,Laser-guided,Successful
G23950-S010,G23950,Gamma,2025-02-20,10,False,PUA,Successful
G23950-S011,G23950,Gamma,2025-03-10,11,False,Training,Successful
G23950-S012,G23950,Gamma,2025-06-12,12,False,Laser-guided,Successful
G23950-S013,G23950,Gamma,2025-06-21,13,False,Laser-guided,Successful
G23950-S014,G23950,Gamma,2025-09-10,14,False,PUA,Successful
G23950-S015,G23950,Gamma,2025-09-14,15,False,PUA,Successful
G23950-S016,G23950,Gamma,2025-11-23,16,False,PUA,Successful
G23950-S017,G23950,Gamma,2026-01-16,17,False,PUA,Successful
G23950-S018,G23950,Gamma,2026-05-06,18,False,Laser-guided,Successful
G18229-S001,G18229,Gamma,2022-01-20,1,True,Training,Failed
G18229-S002,G18229,Gamma,2022-02-21,2,False,Laser-guided,Successful
G18229-S003,G18229,Gamma,2022-06-18,3,False,PUA,Successful
G18229-S004,G18229,Gamma,2022-09-19,4,False,PUA,Successful
G18229-S005,G18229,Gamma,2022-10-04,5,False,PUA,Failed
G18229-S006,G18229,Gamma,2023-01-12,6,False,Artillery Spotting,Successful
G18229-S007,G18229,Gamma,2023-05-16,7,False,Training,Failed
G18229-S008,G18229,Gamma,2023-06-17,8,False,PUA,Successful
G18229-S009,G18229,Gamma,2023-08-22,9,False,Training,Failed
G18229-S010,G18229,Gamma,2023-10-08,10,False,Artillery Spotting,Successful
G18229-S011,G18229,Gamma,2024-04-18,11,False,Artillery Spotting,Successful
G18229-S012,G18229,Gamma,2024-06-30,12,False,Laser-guided,Successful
G18229-S013,G18229,Gamma,2024-07-29,13,False,PUA,Successful
G18229-S014,G18229,Gamma,2025-01-10,14,False,Artillery Spotting,Failed
G18229-S015,G18229,Gamma,2025-01-17,15,False,PUA,Failed
G18229-S016,G18229,Gamma,2025-04-04,16,False,Laser-guided,Successful
G18229-S017,G18229,Gamma,2025-05-23,17,False,PUA,Successful
G18229-S018,G18229,Gamma,2026-01-10,18,False,PUA,Failed
G18229-S019,G18229,Gamma,2026-02-19,19,False,Artillery Spotting,Successful
G18229-S020,G18229,Gamma,2026-03-08,20,False,PUA,Successful
G18229-S021,G18229,Gamma,2026-05-31,21,False,Artillery Spotting,Successful
G18229-S022,G18229,Gamma,2026-06-30,22,False,Laser-guided,Successful
G10034-S001,G10034,Gamma,2025-09-11,1,True,PUA,Successful
G10034-S002,G10034,Gamma,2025-12-30,2,False,PUA,Successful
G10034-S003,G10034,Gamma,2026-01-11,3,False,Training,Successful
G10034-S004,G10034,Gamma,2026-01-16,4,False,Laser-guided,Successful
G10034-S005,G10034,Gamma,2026-02-11,5,False,Artillery Spotting,Successful
G10034-S006,G10034,Gamma,2026-05-26,6,False,Laser-guided,Successful
G10034-S007,G10034,Gamma,2026-06-01,7,False,Artillery Spotting,Successful
G10034-S008,G10034,Gamma,2026-06-22,8,False,Laser-guided,Successful
G10034-S009,G10034,Gamma,2026-06-27,9,False,PUA,Successful
G24055-S001,G24055,Gamma,2025-02-02,1,True,Laser-guided,Failed
G24055-S002,G24055,Gamma,2025-05-04,2,False,Artillery Spotting,Successful
G24055-S003,G24055,Gamma,2025-07-18,3,False,Training,Successful
G24055-S004,G24055,Gamma,2025-07-24,4,False,Artillery Spotting,Successful
G24055-S005,G24055,Gamma,2025-08-14,5,False,Laser-guided,Successful
G24055-S006,G24055,Gamma,2025-08-21,6,False,PUA,Successful
G24055-S007,G24055,Gamma,2025-12-28,7,False,PUA,Successful
G24055-S008,G24055,Gamma,2026-02-06,8,False,Laser-guided,Successful
G17751-S001,G17751,Gamma,2021-12-14,1,True,Artillery Spotting,Failed
G17751-S002,G17751,Gamma,2022-08-08,2,False,Artillery Spotting,Failed
G17751-S003,G17751,Gamma,2022-09-29,3,False,Training,Successful
G17751-S004,G17751,Gamma,2022-10-14,4,False,Artillery Spotting,Failed
G17751-S005,G17751,Gamma,2023-06-03,5,False,Artillery Spotting,Successful
G17751-S006,G17751,Gamma,2023-08-30,6,False,PUA,Successful
G17751-S007,G17751,Gamma,2023-11-11,7,False,PUA,Successful
G17751-S008,G17751,Gamma,2023-12-04,8,False,Laser-guided,Successful
G17751-S009,G17751,Gamma,2024-03-09,9,False,Training,Failed
G17751-S010,G17751,Gamma,2024-04-21,10,False,PUA,Failed
G17751-S011,G17751,Gamma,2024-09-29,11,False,PUA,Successful
G17751-S012,G17751,Gamma,2024-12-24,12,False,PUA,Successful
G17751-S013,G17751,Gamma,2025-02-01,13,False,PUA,Successful
G17751-S014,G17751,Gamma,2025-06-04,14,False,PUA,Successful
G17751-S015,G17751,Gamma,2026-03-24,15,False,PUA,Failed
AO97468-S001,AO97468,Sigma,2024-10-27,1,True,Laser-guided,Successful
AO97468-S002,AO97468,Sigma,2025-08-14,2,False,Laser-guided,Successful
AO97468-S003,AO97468,Sigma,2026-02-07,3,False,Laser-guided,Successful
AO97468-S004,AO97468,Sigma,2026-03-04,4,False,Artillery Spotting,Successful
AO97468-S005,AO97468,Sigma,2026-06-01,5,False,Laser-guided,Failed
AO13467-S001,AO13467,Sigma,2021-10-07,1,True,PUA,Failed
AO13467-S002,AO13467,Sigma,2022-05-13,2,False,Laser-guided,Successful
AO13467-S003,AO13467,Sigma,2022-10-07,3,False,PUA,Successful
AO13467-S004,AO13467,Sigma,2023-01-21,4,False,Artillery Spotting,Failed
AO13467-S005,AO13467,Sigma,2023-04-05,5,False,Artillery Spotting,Successful
AO13467-S006,AO13467,Sigma,2023-04-09,6,False,Laser-guided,Successful
AO13467-S007,AO13467,Sigma,2023-04-12,7,False,Artillery Spotting,Successful
AO13467-S008,AO13467,Sigma,2023-08-04,8,False,Artillery Spotting,Successful
AO13467-S009,AO13467,Sigma,2023-10-21,9,False,Laser-guided,Successful
AO13467-S010,AO13467,Sigma,2024-01-20,10,False,Laser-guided,Successful
AO13467-S011,AO13467,Sigma,2024-05-31,11,False,PUA,Failed
AO13467-S012,AO13467,Sigma,2024-08-10,12,False,PUA,Successful
AO13467-S013,AO13467,Sigma,2025-10-21,13,False,PUA,Successful
AO13467-S014,AO13467,Sigma,2026-01-13,14,False,PUA,Successful
AO13467-S015,AO13467,Sigma,2026-04-24,15,False,Laser-guided,Successful
AO13467-S016,AO13467,Sigma,2026-06-22,16,False,Laser-guided,Successful
AO22617-S001,AO22617,Sigma,2022-10-28,1,True,PUA,Successful
AO22617-S002,AO22617,Sigma,2022-11-02,2,False,Artillery Spotting,Successful
AO22617-S003,AO22617,Sigma,2022-12-27,3,False,Laser-guided,Successful
AO22617-S004,AO22617,Sigma,2023-02-18,4,False,Training,Successful
AO22617-S005,AO22617,Sigma,2023-09-13,5,False,PUA,Successful
AO22617-S006,AO22617,Sigma,2023-12-01,6,False,PUA,Successful
AO22617-S007,AO22617,Sigma,2024-03-28,7,False,Laser-guided,Successful
AO22617-S008,AO22617,Sigma,2024-07-10,8,False,Laser-guided,Successful
AO22617-S009,AO22617,Sigma,2024-07-22,9,False,PUA,Successful
AO22617-S010,AO22617,Sigma,2024-09-17,10,False,PUA,Successful
AO22617-S011,AO22617,Sigma,2025-08-29,11,False,Laser-guided,Successful
AO22617-S012,AO22617,Sigma,2025-09-11,12,False,PUA,Successful
AO22617-S013,AO22617,Sigma,2026-02-08,13,False,PUA,Failed
AO22617-S014,AO22617,Sigma,2026-02-17,14,False,Artillery Spotting,Successful
AO22617-S015,AO22617,Sigma,2026-03-29,15,False,PUA,Successful
AO22617-S016,AO22617,Sigma,2026-05-24,16,False,Laser-guided,Successful
AO25183-S001,AO25183,Sigma,2025-10-01,1,True,PUA,Successful
AO25183-S002,AO25183,Sigma,2025-10-20,2,False,Training,Successful
AO25183-S003,AO25183,Sigma,2025-11-24,3,False,PUA,Successful
AO25183-S004,AO25183,Sigma,2025-11-29,4,False,Training,Successful
AO25183-S005,AO25183,Sigma,2026-02-01,5,False,PUA,Successful
AO25183-S006,AO25183,Sigma,2026-04-22,6,False,PUA,Failed
AO25183-S007,AO25183,Sigma,2026-04-26,7,False,Laser-guided,Successful
AO21436-S001,AO21436,Sigma,2021-07-07,1,True,PUA,Failed
AO21436-S002,AO21436,Sigma,2021-07-25,2,False,Laser-guided,Successful
AO21436-S003,AO21436,Sigma,2021-09-29,3,False,Laser-guided,Failed
AO21436-S004,AO21436,Sigma,2022-04-05,4,False,Laser-guided,Failed
AO21436-S005,AO21436,Sigma,2022-06-05,5,False,PUA,Successful
AO21436-S006,AO21436,Sigma,2022-09-24,6,False,PUA,Failed
AO21436-S007,AO21436,Sigma,2022-10-20,7,False,PUA,Successful
AO21436-S008,AO21436,Sigma,2023-04-20,8,False,PUA,Failed
AO21436-S009,AO21436,Sigma,2023-06-29,9,False,Artillery Spotting,Failed
AO21436-S010,AO21436,Sigma,2023-07-16,10,False,PUA,Successful
AO21436-S011,AO21436,Sigma,2023-07-25,11,False,PUA,Successful
AO21436-S012,AO21436,Sigma,2023-07-31,12,False,PUA,Successful
AO21436-S013,AO21436,Sigma,2023-12-05,13,False,Training,Successful
AO21436-S014,AO21436,Sigma,2023-12-27,14,False,Training,Successful
AO21436-S015,AO21436,Sigma,2024-01-05,15,False,Laser-guided,Successful
AO21436-S016,AO21436,Sigma,2024-07-01,16,False,Artillery Spotting,Successful
AO21436-S017,AO21436,Sigma,2024-10-12,17,False,Laser-guided,Successful
AO21436-S018,AO21436,Sigma,2025-07-05,18,False,PUA,Successful
AO21436-S019,AO21436,Sigma,2026-05-04,19,False,PUA,Successful
AO23681-S001,AO23681,Sigma,2023-08-01,1,True,Artillery Spotting,Successful
AO23681-S002,AO23681,Sigma,2024-01-29,2,False,PUA,Successful
AO23681-S003,AO23681,Sigma,2024-04-12,3,False,Training,Successful
AO23681-S004,AO23681,Sigma,2024-05-25,4,False,Laser-guided,Successful
AO23681-S005,AO23681,Sigma,2024-06-27,5,False,PUA,Successful
AO23681-S006,AO23681,Sigma,2024-06-27,6,False,PUA,Successful
AO23681-S007,AO23681,Sigma,2025-01-24,7,False,Training,Successful
AO23681-S008,AO23681,Sigma,2025-03-04,8,False,PUA,Successful
AO23681-S009,AO23681,Sigma,2025-04-09,9,False,PUA,Successful
AO23681-S010,AO23681,Sigma,2025-11-07,10,False,Artillery Spotting,Failed
AO23681-S011,AO23681,Sigma,2026-06-15,11,False,Training,Successful
AO25376-S001,AO25376,Sigma,2025-12-11,1,True,PUA,Failed
AO25376-S002,AO25376,Sigma,2025-12-14,2,False,PUA,Successful
AO23780-S001,AO23780,Sigma,2024-04-07,1,True,PUA,Failed
AO23780-S002,AO23780,Sigma,2024-04-11,2,False,PUA,Failed
AO23780-S003,AO23780,Sigma,2024-09-27,3,False,PUA,Successful
AO23780-S004,AO23780,Sigma,2025-03-30,4,False,Laser-guided,Failed
AO23780-S005,AO23780,Sigma,2025-06-12,5,False,PUA,Successful
AO23780-S006,AO23780,Sigma,2025-09-04,6,False,Laser-guided,Failed
AO23780-S007,AO23780,Sigma,2025-09-14,7,False,Artillery Spotting,Successful
AO23780-S008,AO23780,Sigma,2026-01-12,8,False,Laser-guided,Successful
AO23780-S009,AO23780,Sigma,2026-03-15,9,False,PUA,Successful
AO23780-S010,AO23780,Sigma,2026-03-16,10,False,PUA,Failed
AO23780-S011,AO23780,Sigma,2026-04-09,11,False,Laser-guided,Successful
AO14671-S001,AO14671,Sigma,2023-09-03,1,True,Training,Successful
AO14671-S002,AO14671,Sigma,2023-09-05,2,False,PUA,Successful
AO14671-S003,AO14671,Sigma,2024-01-25,3,False,Artillery Spotting,Successful
AO14671-S004,AO14671,Sigma,2024-03-21,4,False,Laser-guided,Successful
AO14671-S005,AO14671,Sigma,2025-01-02,5,False,PUA,Successful
AO14671-S006,AO14671,Sigma,2025-01-24,6,False,Laser-guided,Successful
AO14671-S007,AO14671,Sigma,2025-03-29,7,False,PUA,Successful
AO14671-S008,AO14671,Sigma,2025-06-01,8,False,PUA,Failed
AO14671-S009,AO14671,Sigma,2025-08-09,9,False,PUA,Successful
AO14671-S010,AO14671,Sigma,2025-08-10,10,False,PUA,Successful
AO14671-S011,AO14671,Sigma,2025-09-11,11,False,PUA,Failed
AO14671-S012,AO14671,Sigma,2025-09-25,12,False,PUA,Successful
AO14671-S013,AO14671,Sigma,2026-02-03,13,False,Laser-guided,Successful
AO14671-S014,AO14671,Sigma,2026-05-04,14,False,PUA,Successful
AO14671-S015,AO14671,Sigma,2026-06-22,15,False,Artillery Spotting,Successful
AO12140-S001,AO12140,Sigma,2021-08-10,1,True,PUA,Successful
AO12140-S002,AO12140,Sigma,2021-08-18,2,False,PUA,Successful
AO12140-S003,AO12140,Sigma,2021-09-06,3,False,Artillery Spotting,Successful
AO12140-S004,AO12140,Sigma,2021-10-04,4,False,Laser-guided,Successful
AO12140-S005,AO12140,Sigma,2022-04-30,5,False,PUA,Successful
AO12140-S006,AO12140,Sigma,2023-06-16,6,False,Artillery Spotting,Failed
AO12140-S007,AO12140,Sigma,2023-06-21,7,False,PUA,Failed
AO12140-S008,AO12140,Sigma,2023-06-25,8,False,PUA,Successful
AO12140-S009,AO12140,Sigma,2023-08-27,9,False,Laser-guided,Successful
AO12140-S010,AO12140,Sigma,2023-08-29,10,False,PUA,Successful
AO12140-S011,AO12140,Sigma,2023-12-20,11,False,Training,Failed
AO12140-S012,AO12140,Sigma,2024-01-08,12,False,PUA,Successful
AO12140-S013,AO12140,Sigma,2024-03-19,13,False,PUA,Successful
AO12140-S014,AO12140,Sigma,2024-04-16,14,False,Training,Failed
AO12140-S015,AO12140,Sigma,2024-05-03,15,False,Laser-guided,Successful
AO12140-S016,AO12140,Sigma,2025-04-17,16,False,Training,Successful
AO12140-S017,AO12140,Sigma,2025-10-26,17,False,PUA,Failed
AO12140-S018,AO12140,Sigma,2025-11-22,18,False,Artillery Spotting,Successful
AO12140-S019,AO12140,Sigma,2025-12-22,19,False,Laser-guided,Successful
AO12140-S020,AO12140,Sigma,2026-01-01,20,False,Laser-guided,Successful
AO12140-S021,AO12140,Sigma,2026-06-10,21,False,PUA,Failed
AO12140-S022,AO12140,Sigma,2026-06-13,22,False,Artillery Spotting,Successful
AO20080-S001,AO20080,Sigma,2021-02-12,1,True,PUA,Successful
AO20080-S002,AO20080,Sigma,2021-04-23,2,False,Artillery Spotting,Successful
AO20080-S003,AO20080,Sigma,2021-10-06,3,False,Training,Successful
AO20080-S004,AO20080,Sigma,2021-12-11,4,False,PUA,Successful
AO20080-S005,AO20080,Sigma,2021-12-28,5,False,PUA,Successful
AO20080-S006,AO20080,Sigma,2022-10-14,6,False,PUA,Successful
AO20080-S007,AO20080,Sigma,2023-09-10,7,False,PUA,Successful
AO20080-S008,AO20080,Sigma,2023-10-09,8,False,PUA,Successful
AO20080-S009,AO20080,Sigma,2024-04-17,9,False,Laser-guided,Successful
AO20080-S010,AO20080,Sigma,2024-06-08,10,False,Training,Successful
AO20080-S011,AO20080,Sigma,2024-07-29,11,False,PUA,Successful
AO20080-S012,AO20080,Sigma,2024-12-01,12,False,Laser-guided,Successful
AO20080-S013,AO20080,Sigma,2024-12-19,13,False,Training,Successful
AO20080-S014,AO20080,Sigma,2025-09-22,14,False,Artillery Spotting,Failed
AO20080-S015,AO20080,Sigma,2025-11-20,15,False,PUA,Successful
AO20080-S016,AO20080,Sigma,2026-06-08,16,False,Artillery Spotting,Successful
AO19031-S001,AO19031,Sigma,2021-06-16,1,True,PUA,Failed
AO19031-S002,AO19031,Sigma,2021-06-30,2,False,PUA,Successful
AO19031-S003,AO19031,Sigma,2021-08-13,3,False,PUA,Successful
AO19031-S004,AO19031,Sigma,2021-08-23,4,False,PUA,Successful
AO19031-S005,AO19031,Sigma,2021-12-26,5,False,PUA,Successful
AO19031-S006,AO19031,Sigma,2022-09-25,6,False,PUA,Successful
AO19031-S007,AO19031,Sigma,2023-03-04,7,False,PUA,Successful
AO19031-S008,AO19031,Sigma,2023-06-14,8,False,Laser-guided,Successful
AO19031-S009,AO19031,Sigma,2023-12-17,9,False,Training,Successful
AO19031-S010,AO19031,Sigma,2024-06-21,10,False,PUA,Successful
AO19031-S011,AO19031,Sigma,2024-07-12,11,False,PUA,Failed
AO19031-S012,AO19031,Sigma,2024-07-17,12,False,Training,Successful
AO19031-S013,AO19031,Sigma,2024-09-13,13,False,Laser-guided,Successful
AO19031-S014,AO19031,Sigma,2025-06-16,14,False,PUA,Successful
AO19031-S015,AO19031,Sigma,2025-07-01,15,False,PUA,Successful
AO19031-S016,AO19031,Sigma,2025-12-04,16,False,PUA,Successful
AO19031-S017,AO19031,Sigma,2026-01-09,17,False,Artillery Spotting,Failed
AO19031-S018,AO19031,Sigma,2026-02-25,18,False,PUA,Successful
AO19031-S019,AO19031,Sigma,2026-03-12,19,False,Artillery Spotting,Successful
AO14110-S001,AO14110,Sigma,2021-08-22,1,True,PUA,Successful
AO14110-S002,AO14110,Sigma,2021-12-20,2,False,PUA,Successful
AO14110-S003,AO14110,Sigma,2022-01-01,3,False,Laser-guided,Successful
AO14110-S004,AO14110,Sigma,2022-04-27,4,False,Laser-guided,Successful
AO14110-S005,AO14110,Sigma,2022-06-14,5,False,PUA,Successful
AO14110-S006,AO14110,Sigma,2022-10-23,6,False,Artillery Spotting,Successful
AO14110-S007,AO14110,Sigma,2022-10-30,7,False,Laser-guided,Successful
AO14110-S008,AO14110,Sigma,2022-11-06,8,False,Training,Successful
AO14110-S009,AO14110,Sigma,2022-11-10,9,False,Artillery Spotting,Failed
AO14110-S010,AO14110,Sigma,2023-01-09,10,False,PUA,Failed
AO14110-S011,AO14110,Sigma,2023-01-18,11,False,Laser-guided,Successful
AO14110-S012,AO14110,Sigma,2023-01-26,12,False,Training,Successful
AO14110-S013,AO14110,Sigma,2023-03-13,13,False,PUA,Successful
AO14110-S014,AO14110,Sigma,2023-07-10,14,False,Training,Failed
AO14110-S015,AO14110,Sigma,2024-01-31,15,False,PUA,Successful
AO14110-S016,AO14110,Sigma,2024-05-26,16,False,PUA,Successful
AO14110-S017,AO14110,Sigma,2024-05-26,17,False,Training,Successful
AO14110-S018,AO14110,Sigma,2025-04-01,18,False,PUA,Successful
AO14110-S019,AO14110,Sigma,2025-05-08,19,False,Laser-guided,Successful
AO14110-S020,AO14110,Sigma,2025-08-07,20,False,PUA,Successful
AO14110-S021,AO14110,Sigma,2025-12-27,21,False,PUA,Successful
AO14110-S022,AO14110,Sigma,2026-04-20,22,False,PUA,Successful
AO16212-S001,AO16212,Sigma,2022-02-18,1,True,PUA,Successful
AO16212-S002,AO16212,Sigma,2022-06-10,2,False,PUA,Successful
AO16212-S003,AO16212,Sigma,2023-04-08,3,False,Training,Successful
AO16212-S004,AO16212,Sigma,2023-07-14,4,False,Training,Successful
AO16212-S005,AO16212,Sigma,2023-12-02,5,False,Training,Successful
AO16212-S006,AO16212,Sigma,2024-11-10,6,False,PUA,Successful
AO16212-S007,AO16212,Sigma,2025-11-10,7,False,Laser-guided,Successful
AO16212-S008,AO16212,Sigma,2025-11-28,8,False,PUA,Successful
AO16212-S009,AO16212,Sigma,2026-01-08,9,False,PUA,Successful
AO16212-S010,AO16212,Sigma,2026-02-27,10,False,PUA,Successful
AO16212-S011,AO16212,Sigma,2026-05-16,11,False,Training,Successful
AO16212-S012,AO16212,Sigma,2026-06-20,12,False,Artillery Spotting,Successful
AO21707-S001,AO21707,Sigma,2025-05-20,1,True,Laser-guided,Successful
AO21707-S002,AO21707,Sigma,2025-06-25,2,False,Laser-guided,Failed
AO21707-S003,AO21707,Sigma,2025-08-22,3,False,PUA,Successful
AO21707-S004,AO21707,Sigma,2025-09-06,4,False,PUA,Successful
AO21707-S005,AO21707,Sigma,2025-09-09,5,False,PUA,Successful
AO21707-S006,AO21707,Sigma,2025-10-24,6,False,PUA,Successful
AO21707-S007,AO21707,Sigma,2025-10-31,7,False,Artillery Spotting,Failed
AO21707-S008,AO21707,Sigma,2026-02-21,8,False,PUA,Successful
AO21707-S009,AO21707,Sigma,2026-03-17,9,False,Training,Successful
AO21034-S001,AO21034,Sigma,2022-12-01,1,True,PUA,Successful
AO21034-S002,AO21034,Sigma,2022-12-29,2,False,Laser-guided,Successful
AO21034-S003,AO21034,Sigma,2023-04-13,3,False,Laser-guided,Failed
AO21034-S004,AO21034,Sigma,2023-09-14,4,False,PUA,Successful
AO21034-S005,AO21034,Sigma,2025-03-07,5,False,PUA,Successful
AO21034-S006,AO21034,Sigma,2026-02-16,6,False,Training,Successful
AO21034-S007,AO21034,Sigma,2026-03-09,7,False,Training,Failed
AO21034-S008,AO21034,Sigma,2026-04-02,8,False,PUA,Successful
AO21034-S009,AO21034,Sigma,2026-04-03,9,False,PUA,Successful
AO21034-S010,AO21034,Sigma,2026-05-14,10,False,Laser-guided,Successful
AO21034-S011,AO21034,Sigma,2026-05-22,11,False,Artillery Spotting,Successful
AO22645-S001,AO22645,Sigma,2022-07-05,1,True,PUA,Successful
AO22645-S002,AO22645,Sigma,2022-10-18,2,False,Laser-guided,Successful
AO22645-S003,AO22645,Sigma,2022-12-04,3,False,Laser-guided,Successful
AO22645-S004,AO22645,Sigma,2023-09-18,4,False,Laser-guided,Successful
AO22645-S005,AO22645,Sigma,2023-12-28,5,False,PUA,Successful
AO22645-S006,AO22645,Sigma,2024-04-12,6,False,Laser-guided,Successful
AO22645-S007,AO22645,Sigma,2024-05-03,7,False,Artillery Spotting,Successful
AO22645-S008,AO22645,Sigma,2024-10-27,8,False,PUA,Successful
AO22645-S009,AO22645,Sigma,2025-02-01,9,False,PUA,Successful
AO22645-S010,AO22645,Sigma,2025-12-05,10,False,Laser-guided,Successful
AO22645-S011,AO22645,Sigma,2026-02-23,11,False,Laser-guided,Successful
AO21263-S001,AO21263,Sigma,2022-01-10,1,True,Laser-guided,Failed
AO21263-S002,AO21263,Sigma,2022-02-06,2,False,PUA,Successful
AO21263-S003,AO21263,Sigma,2023-02-28,3,False,Laser-guided,Successful
AO21263-S004,AO21263,Sigma,2023-03-26,4,False,Laser-guided,Successful
AO21263-S005,AO21263,Sigma,2023-05-01,5,False,Laser-guided,Successful
AO21263-S006,AO21263,Sigma,2023-07-05,6,False,Laser-guided,Successful
AO21263-S007,AO21263,Sigma,2024-05-12,7,False,Training,Successful
AO21263-S008,AO21263,Sigma,2024-10-26,8,False,PUA,Failed
AO21263-S009,AO21263,Sigma,2024-12-13,9,False,Artillery Spotting,Successful
AO21263-S010,AO21263,Sigma,2025-01-06,10,False,Artillery Spotting,Successful
AO21263-S011,AO21263,Sigma,2025-03-07,11,False,PUA,Successful
AO21263-S012,AO21263,Sigma,2025-03-17,12,False,Training,Successful
AO21263-S013,AO21263,Sigma,2025-05-24,13,False,Laser-guided,Successful
AO21263-S014,AO21263,Sigma,2025-05-29,14,False,Artillery Spotting,Successful
AO21263-S015,AO21263,Sigma,2025-06-16,15,False,PUA,Successful
AO21263-S016,AO21263,Sigma,2025-07-23,16,False,PUA,Successful
AO21263-S017,AO21263,Sigma,2025-11-05,17,False,PUA,Successful
AO21263-S018,AO21263,Sigma,2026-01-16,18,False,PUA,Successful
AO21263-S019,AO21263,Sigma,2026-03-08,19,False,Training,Successful
AO21263-S020,AO21263,Sigma,2026-03-14,20,False,PUA,Successful
AO21263-S021,AO21263,Sigma,2026-03-17,21,False,PUA,Successful
AO21263-S022,AO21263,Sigma,2026-03-20,22,False,Laser-guided,Successful
AO25112-S001,AO25112,Sigma,2025-04-10,1,True,Training,Successful
AO25112-S002,AO25112,Sigma,2025-06-28,2,False,Laser-guided,Successful
AO25112-S003,AO25112,Sigma,2025-08-13,3,False,Training,Successful
AO20873-S001,AO20873,Sigma,2023-06-06,1,True,PUA,Successful
AO20873-S002,AO20873,Sigma,2023-06-09,2,False,PUA,Successful
AO20873-S003,AO20873,Sigma,2023-08-09,3,False,PUA,Successful
AO20873-S004,AO20873,Sigma,2023-09-13,4,False,PUA,Successful
AO20873-S005,AO20873,Sigma,2024-01-20,5,False,PUA,Successful
AO20873-S006,AO20873,Sigma,2024-07-04,6,False,PUA,Successful
AO20873-S007,AO20873,Sigma,2025-06-15,7,False,Artillery Spotting,Successful
AO20873-S008,AO20873,Sigma,2025-06-20,8,False,PUA,Successful
AO20873-S009,AO20873,Sigma,2025-08-31,9,False,PUA,Successful
AO20873-S010,AO20873,Sigma,2026-01-19,10,False,Training,Successful
AO24366-S001,AO24366,Sigma,2024-04-26,1,True,PUA,Successful
AO24366-S002,AO24366,Sigma,2025-06-13,2,False,Artillery Spotting,Successful
AO24366-S003,AO24366,Sigma,2025-11-22,3,False,Laser-guided,Successful
AO24366-S004,AO24366,Sigma,2025-12-19,4,False,Artillery Spotting,Successful
AO24140-S001,AO24140,Sigma,2024-11-12,1,True,Laser-guided,Successful
AO24140-S002,AO24140,Sigma,2025-03-08,2,False,PUA,Successful
AO24140-S003,AO24140,Sigma,2025-03-13,3,False,Laser-guided,Successful
AO24140-S004,AO24140,Sigma,2025-04-02,4,False,Laser-guided,Successful
AO24140-S005,AO24140,Sigma,2025-04-18,5,False,PUA,Successful
AO24140-S006,AO24140,Sigma,2025-06-08,6,False,Artillery Spotting,Successful
AO24140-S007,AO24140,Sigma,2025-11-05,7,False,Laser-guided,Successful
AO24140-S008,AO24140,Sigma,2026-03-11,8,False,PUA,Successful
AO24140-S009,AO24140,Sigma,2026-03-26,9,False,Laser-guided,Successful
AO24140-S010,AO24140,Sigma,2026-04-06,10,False,PUA,Successful
AO17508-S001,AO17508,Sigma,2021-04-14,1,True,Laser-guided,Successful
AO17508-S002,AO17508,Sigma,2021-07-31,2,False,Training,Successful
AO17508-S003,AO17508,Sigma,2021-10-07,3,False,PUA,Successful
